Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
13:20795	 2072.4	1	   78.7	NaN	NaN	   20.3	  22.24	NaN	  22.53	  -0.56	   0.00	1	  956.1	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.58	   0.00	1	  958.6	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.66	   0.00	1	   78.9	NaN	NaN	   37.5	   8.28	NaN	   8.59	  -0.52	   0.00	--------	-1	0.00	*
13:20923	 1633.6	1	  362.3	NaN	NaN	   20.3	 307.10	NaN	 307.80	  -0.55	   0.00	1	  547.9	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.44	   0.00	1	  526.4	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.47	   0.00	1	  197.1	NaN	NaN	   37.5	  74.33	NaN	  74.83	  -0.57	   0.00	--------	-1	0.00	*
13:21259	  845.6	1	  173.6	NaN	NaN	   20.3	  96.80	NaN	  97.27	  -0.82	   0.01	1	  223.0	NaN	NaN	   47.3	  75.90	NaN	  76.11	  -0.78	   0.01	1	  278.6	NaN	NaN	   48.1	 114.09	NaN	 114.36	  -0.72	   0.01	1	  170.5	NaN	NaN	   37.5	  55.68	NaN	  56.14	  -0.97	   0.01	--------	-1	0.00	*
13:21396	 1320.4	1	  246.4	NaN	NaN	   20.3	 170.84	NaN	 171.40	  -0.78	   0.01	1	  450.0	NaN	NaN	   47.3	 266.65	NaN	 267.06	  -0.75	   0.01	1	  453.4	NaN	NaN	   48.1	 267.67	NaN	 268.07	  -0.70	   0.01	1	  170.5	NaN	NaN	   38.0	  55.05	NaN	  55.50	  -0.87	   0.01	--------	-1	0.00	*
13:24861	 4485.4	1	  837.0	NaN	NaN	   20.3	 999.00	NaN	 999.00	  -0.59	   0.01	1	  892.7	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.59	   0.01	1	 1409.1	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.56	   0.01	1	 1346.6	NaN	NaN	   41.7	 999.00	NaN	 999.00	  -0.49	   0.01	--------	-1	0.00	*
13:24936	 5260.6	1	  748.0	NaN	NaN	   20.3	 999.00	NaN	 999.00	  -0.59	   0.01	1	 1450.3	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.60	   0.01	1	 1769.9	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.58	   0.01	1	 1292.4	NaN	NaN	   41.8	 999.00	NaN	 999.00	  -0.51	   0.01	--------	-1	0.00	*
13:35800	 4819.0	1	  642.0	NaN	NaN	   21.6	 999.00	NaN	 999.00	  -0.75	   0.10	1	 1665.0	NaN	NaN	   47.5	 999.00	NaN	 999.00	  -0.62	   0.10	1	 1773.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.65	   0.10	1	  739.0	NaN	NaN	   37.5	 999.00	NaN	 999.00	  -0.72	   0.10	--------	-1	0.00	*
13:90830	  296.0	0	   21.0	NaN	NaN	   20.3	   0.29	NaN	   0.33	  -1.11	   0.00	1	  103.0	NaN	NaN	   47.3	  11.71	NaN	  11.76	  -0.83	   0.00	1	  126.0	NaN	NaN	   48.1	  20.22	NaN	  20.32	  -0.86	   0.00	0	   46.0	NaN	NaN	   37.5	   0.82	NaN	   1.00	  -0.62	   0.00	--------	-1	0.00	*
13:113961	  166.0	0	   13.0	NaN	NaN	   20.3	   0.00	NaN	   0.02	  -1.20	   0.00	1	   67.0	NaN	NaN	   47.3	   2.38	NaN	   2.40	  -0.78	   0.00	1	   67.0	NaN	NaN	   48.1	   2.23	NaN	   2.24	  -0.78	   0.00	0	   19.0	NaN	NaN	   37.5	  -0.03	NaN	   0.00	  -0.60	   0.00	--------	-1	0.00	*
13:162231	  421.0	0	   30.0	NaN	NaN	   20.3	   1.50	NaN	   1.60	  -0.83	   0.00	1	  155.0	NaN	NaN	   47.3	  34.49	NaN	  34.61	  -0.78	   0.00	1	  218.0	NaN	NaN	   48.1	  70.65	NaN	  70.86	  -0.82	   0.00	0	   18.0	NaN	NaN	   37.5	  -0.02	NaN	   0.00	  -0.96	   0.00	--------	-1	0.00	*
13:164496	  375.0	0	   25.0	NaN	NaN	   20.3	   0.70	NaN	   0.77	  -0.73	   0.26	1	  159.0	NaN	NaN	   47.3	  36.57	NaN	  36.70	  -0.76	   0.26	1	  171.0	NaN	NaN	   48.1	  42.18	NaN	  42.34	  -0.87	   0.26	0	   20.0	NaN	NaN	   37.5	  -0.03	NaN	   0.00	  -0.87	   0.26	--------	-1	0.00	*
13:175481	  298.0	1	   41.0	NaN	NaN	   20.3	   4.30	NaN	   4.47	  -0.88	   0.00	1	  100.0	NaN	NaN	   47.3	  10.70	NaN	  10.75	  -0.90	   0.00	1	  112.0	NaN	NaN	   48.1	  14.47	NaN	  14.54	  -0.87	   0.00	0	   45.0	NaN	NaN	   37.5	   0.71	NaN	   0.89	  -0.74	   0.00	--------	-1	0.00	*
13:182733	  420.0	1	   33.0	NaN	NaN	   20.3	   2.13	NaN	   2.25	  -0.74	   0.00	1	  188.0	NaN	NaN	   47.3	  52.92	NaN	  53.09	  -0.72	   0.00	1	  152.0	NaN	NaN	   48.1	  32.19	NaN	  32.32	  -0.75	   0.00	0	   47.0	NaN	NaN	   37.5	   0.93	NaN	   1.12	  -0.66	   0.00	--------	-1	0.00	*
13:191979	  303.0	0	   30.0	NaN	NaN	   20.3	   1.50	NaN	   1.60	  -0.67	   0.00	1	  119.0	NaN	NaN	   47.3	  17.90	NaN	  17.97	  -0.63	   0.00	1	  110.0	NaN	NaN	   48.1	  13.74	NaN	  13.81	  -0.88	   0.00	0	   44.0	NaN	NaN	   37.5	   0.61	NaN	   0.78	  -0.60	   0.00	--------	-1	0.00	*
13:217007	  817.0	1	   66.0	NaN	NaN	   20.3	  14.88	NaN	  15.14	  -0.91	   0.00	1	  344.0	NaN	NaN	   47.3	 168.90	NaN	 169.21	  -0.80	   0.00	1	  298.0	NaN	NaN	   48.1	 128.87	NaN	 129.15	  -0.80	   0.00	1	  109.0	NaN	NaN	   37.5	  20.46	NaN	  20.83	  -0.89	   0.00	--------	-1	0.00	*
13:218920	  408.1	1	   60.4	NaN	NaN	   21.9	  11.00	NaN	  11.24	  -0.25	   0.00	1	  168.8	NaN	NaN	   58.3	  31.45	NaN	  31.57	  -0.31	   0.00	1	  116.3	NaN	NaN	   48.1	  16.60	NaN	  16.68	  -0.25	   0.00	1	   62.6	NaN	NaN	   42.7	   2.44	NaN	   2.67	  -0.24	   0.00	--------	-1	0.00	*
13:219076	 3048.9	1	  453.6	NaN	NaN	   22.3	 999.00	NaN	 999.00	  -0.83	   0.00	1	  919.2	NaN	NaN	   57.9	 999.00	NaN	 999.00	  -0.68	   0.00	1	 1093.7	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.69	   0.00	1	  582.4	NaN	NaN	   43.1	 999.00	NaN	 999.00	  -0.75	   0.00	--------	-1	0.00	*
13:220037	  887.0	1	   56.0	NaN	NaN	   20.3	  10.06	NaN	  10.29	  -0.79	   0.53	1	  453.0	NaN	NaN	   48.0	 267.01	NaN	 267.42	  -0.76	   0.53	1	  309.0	NaN	NaN	   48.1	 137.67	NaN	 137.96	  -0.85	   0.53	1	   69.0	NaN	NaN	   38.9	   4.78	NaN	   5.07	  -0.90	   0.53	--------	-1	0.00	*
13:232205	  452.0	0	   31.0	NaN	NaN	   20.3	   1.70	NaN	   1.80	  -0.70	   0.00	1	  215.0	NaN	NaN	   47.3	  69.90	NaN	  70.10	  -0.91	   0.00	1	  160.0	NaN	NaN	   48.1	  36.28	NaN	  36.42	  -0.83	   0.00	0	   46.0	NaN	NaN	   37.5	   0.82	NaN	   1.00	  -0.70	   0.00	--------	-1	0.00	*
13:236730	  737.0	1	   95.0	NaN	NaN	   20.3	  32.36	NaN	  32.69	  -0.83	   0.01	1	  238.0	NaN	NaN	   47.3	  85.53	NaN	  85.76	  -0.88	   0.01	1	  285.0	NaN	NaN	   48.1	 118.70	NaN	 118.97	  -0.78	   0.01	1	  119.0	NaN	NaN	   37.5	  25.28	NaN	  25.68	  -0.84	   0.01	--------	-1	0.00	*
13:250814	 6520.6	1	  872.4	NaN	NaN	   20.3	 999.00	NaN	 999.00	  -0.65	   0.07	1	 1044.6	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.62	   0.07	1	 1387.3	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.63	   0.07	1	 3216.3	NaN	NaN	   56.9	 999.00	NaN	 999.00	  -0.59	   0.07	--------	-1	0.00	*
13:250866	 1874.4	1	  379.6	NaN	NaN	   20.3	 999.00	NaN	 999.00	  -0.68	   0.07	1	  220.4	NaN	NaN	   47.3	  73.88	NaN	  74.09	  -0.61	   0.07	1	  400.7	NaN	NaN	   48.1	 217.41	NaN	 217.77	  -0.62	   0.07	1	  873.7	NaN	NaN	   56.7	 999.00	NaN	 999.00	  -0.57	   0.07	--------	-1	0.00	*
13:258222	 1022.0	1	  128.0	NaN	NaN	   20.3	  56.76	NaN	  57.15	  -1.01	   0.04	1	  364.0	NaN	NaN	   47.3	 186.37	NaN	 186.70	  -0.84	   0.04	1	  401.0	NaN	NaN	   48.1	 217.41	NaN	 217.77	  -0.89	   0.04	1	  129.0	NaN	NaN	   37.5	  30.47	NaN	  30.88	  -0.87	   0.04	--------	-1	0.00	*
13:270155	 1188.0	1	  116.0	NaN	NaN	   20.3	  47.41	NaN	  47.77	  -0.96	   0.03	1	  510.0	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.79	   0.03	1	  510.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.89	   0.03	0	   52.0	NaN	NaN	   37.5	   1.62	NaN	   1.83	  -0.75	   0.03	--------	-1	0.00	*
13:330203	 1832.0	1	  125.0	NaN	NaN	   20.3	  54.38	NaN	  54.75	  -0.87	   0.10	1	  708.0	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.76	   0.10	1	  758.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.75	   0.10	1	  241.0	NaN	NaN	   37.5	 107.26	NaN	 107.82	  -0.78	   0.10	--------	-1	0.00	*
13:336726	  424.0	1	   35.0	NaN	NaN	   20.3	   2.60	NaN	   2.74	  -1.14	   0.00	1	  203.0	NaN	NaN	   47.3	  62.16	NaN	  62.35	  -0.77	   0.00	1	  141.0	NaN	NaN	   48.1	  26.87	NaN	  26.99	  -0.78	   0.00	0	   45.0	NaN	NaN	   37.5	   0.71	NaN	   0.89	  -0.89	   0.00	--------	-1	0.00	*
13:354466	  348.0	1	   40.0	NaN	NaN	   20.3	   3.99	NaN	   4.16	  -0.91	   0.00	1	  141.0	NaN	NaN	   47.3	  27.55	NaN	  27.66	  -0.90	   0.00	1	  115.0	NaN	NaN	   48.1	  15.55	NaN	  15.63	  -0.87	   0.00	0	   52.0	NaN	NaN	   37.5	   1.62	NaN	   1.83	  -0.92	   0.00	--------	-1	0.00	*
13:361126	  678.0	1	   45.0	NaN	NaN	   20.3	   5.65	NaN	   5.83	  -0.93	   0.18	1	  329.0	NaN	NaN	   87.3	  86.04	NaN	  86.27	  -0.83	   0.18	1	  237.0	NaN	NaN	   69.3	  55.18	NaN	  55.37	  -0.83	   0.18	1	   67.0	NaN	NaN	   37.5	   4.75	NaN	   5.03	  -1.09	   0.18	--------	-1	0.00	*
13:368387	  578.0	1	   47.0	NaN	NaN	   20.3	   6.37	NaN	   6.57	  -0.88	   0.03	1	  251.0	NaN	NaN	   47.3	  94.81	NaN	  95.04	  -0.85	   0.03	1	  216.0	NaN	NaN	   48.1	  69.35	NaN	  69.55	  -0.83	   0.03	1	   64.0	NaN	NaN	   37.5	   4.00	NaN	   4.27	  -0.89	   0.03	--------	-1	0.00	*
13:379530	  458.0	0	   25.0	NaN	NaN	   20.3	   0.70	NaN	   0.77	  -0.63	   0.18	1	  221.0	NaN	NaN	   47.3	  73.88	NaN	  74.09	  -0.77	   0.18	1	  188.0	NaN	NaN	   48.1	  51.90	NaN	  52.08	  -0.76	   0.18	0	   24.0	NaN	NaN	   37.5	  -0.04	NaN	   0.00	  -0.75	   0.18	--------	-1	0.00	*
13:389355	  636.0	1	   72.0	NaN	NaN	   20.3	  18.23	NaN	  18.51	  -0.75	   0.12	1	  233.0	NaN	NaN	   47.3	  82.05	NaN	  82.27	  -0.82	   0.12	1	  241.0	NaN	NaN	   48.1	  86.26	NaN	  86.49	  -0.88	   0.12	1	   90.0	NaN	NaN	   37.5	  12.20	NaN	  12.54	  -0.81	   0.12	--------	-1	0.00	*
13:403137	  973.0	1	   86.0	NaN	NaN	   20.3	  26.51	NaN	  26.82	  -0.89	   0.00	1	  398.0	NaN	NaN	   47.3	 217.15	NaN	 217.52	  -0.82	   0.00	1	  426.0	NaN	NaN	   48.1	 240.76	NaN	 241.14	  -0.84	   0.00	1	   63.0	NaN	NaN	   37.5	   3.77	NaN	   4.03	  -0.72	   0.00	--------	-1	0.00	*
13:405632	 2842.0	1	  342.0	NaN	NaN	   20.3	 281.07	NaN	 281.73	  -0.90	   0.06	1	 1185.0	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.72	   0.06	1	 1102.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.68	   0.06	1	  213.0	NaN	NaN	   37.5	  85.40	NaN	  85.92	  -0.94	   0.06	--------	-1	0.00	*
13:422354	  476.0	1	   58.0	NaN	NaN	   20.3	  10.97	NaN	  11.21	  -0.96	   0.00	1	  189.0	NaN	NaN	   47.3	  53.52	NaN	  53.69	  -0.92	   0.00	1	  162.0	NaN	NaN	   48.1	  37.33	NaN	  37.48	  -0.78	   0.00	1	   67.0	NaN	NaN	   37.5	   4.75	NaN	   5.03	  -0.91	   0.00	--------	-1	0.00	*
13:442762	  370.0	1	   39.0	NaN	NaN	   20.3	   3.69	NaN	   3.85	  -0.77	   0.00	1	  162.0	NaN	NaN	   47.3	  38.16	NaN	  38.30	  -0.71	   0.00	1	  128.0	NaN	NaN	   48.1	  21.06	NaN	  21.16	  -0.90	   0.00	0	   41.0	NaN	NaN	   37.5	   0.36	NaN	   0.51	  -0.67	   0.00	--------	-1	0.00	*
13:454171	  283.0	0	   32.0	NaN	NaN	   20.3	   1.91	NaN	   2.02	  -0.64	   0.00	1	  118.0	NaN	NaN	   47.3	  17.50	NaN	  17.57	  -0.71	   0.00	1	  112.0	NaN	NaN	   48.1	  14.47	NaN	  14.54	  -0.79	   0.00	0	   21.0	NaN	NaN	   37.5	  -0.03	NaN	   0.00	  -0.82	   0.00	--------	-1	0.00	*
13:489320	 7737.8	1	 1035.0	NaN	NaN	   27.3	 999.00	NaN	 999.00	  -0.73	   0.04	1	 2783.8	NaN	NaN	   65.5	 999.00	NaN	 999.00	  -0.61	   0.04	1	 2990.7	NaN	NaN	   62.4	 999.00	NaN	 999.00	  -0.60	   0.04	1	  928.4	NaN	NaN	   40.2	 999.00	NaN	 999.00	  -0.70	   0.04	--------	-1	0.00	*
13:489447	 1882.2	1	  216.0	NaN	NaN	   27.1	 113.62	NaN	 114.11	  -0.53	   0.04	1	  839.2	NaN	NaN	   65.1	 999.00	NaN	 999.00	  -0.51	   0.04	1	  633.3	NaN	NaN	   61.0	 999.00	NaN	 999.00	  -0.50	   0.04	1	  193.6	NaN	NaN	   40.9	  65.68	NaN	  66.16	  -0.44	   0.04	--------	-1	0.00	*
13:512347	 1108.0	1	  117.0	NaN	NaN	   20.3	  48.17	NaN	  48.53	  -0.78	   0.15	1	  437.0	NaN	NaN	   47.3	 254.02	NaN	 254.42	  -0.70	   0.15	1	  487.0	NaN	NaN	   48.1	 300.34	NaN	 300.77	  -0.75	   0.15	1	   67.0	NaN	NaN	   37.5	   4.75	NaN	   5.03	  -0.73	   0.15	--------	-1	0.00	*
13:524417	 1653.0	1	  221.0	NaN	NaN	   20.3	 143.23	NaN	 143.75	  -0.86	   0.21	1	  568.0	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.76	   0.21	1	  613.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.77	   0.21	1	  251.0	NaN	NaN	   37.5	 115.43	NaN	 115.99	  -0.90	   0.21	--------	-1	0.00	*
13:540375	  269.0	0	   28.0	NaN	NaN	   20.3	   1.14	NaN	   1.23	  -0.83	   0.00	1	  103.0	NaN	NaN	   47.3	  11.71	NaN	  11.76	  -0.95	   0.00	1	  102.0	NaN	NaN	   48.1	  10.97	NaN	  11.03	  -0.98	   0.00	0	   36.0	NaN	NaN	   37.5	   0.09	NaN	   0.21	  -0.82	   0.00	--------	-1	0.00	*
13:570363	  301.0	0	   26.0	NaN	NaN	   20.3	   0.83	NaN	   0.91	  -0.96	   0.00	1	  118.0	NaN	NaN	   47.3	  17.50	NaN	  17.57	  -0.86	   0.00	1	  121.0	NaN	NaN	   48.1	  18.17	NaN	  18.26	  -0.83	   0.00	0	   36.0	NaN	NaN	   37.5	   0.09	NaN	   0.21	  -0.58	   0.00	--------	-1	0.00	*
13:613287	  301.0	0	   24.0	NaN	NaN	   20.3	   0.58	NaN	   0.64	  -0.78	   0.00	1	  121.0	NaN	NaN	   47.3	  18.71	NaN	  18.79	  -0.83	   0.00	1	  115.0	NaN	NaN	   48.1	  15.55	NaN	  15.63	  -0.84	   0.00	0	   41.0	NaN	NaN	   37.5	   0.36	NaN	   0.51	  -0.70	   0.00	--------	-1	0.00	*
13:627360	  522.0	0	   32.0	NaN	NaN	   20.3	   1.91	NaN	   2.02	  -0.58	   0.00	1	  240.0	NaN	NaN	   52.8	  77.92	NaN	  78.13	  -0.92	   0.00	1	  219.0	NaN	NaN	   49.6	  69.11	NaN	  69.31	  -0.88	   0.00	0	   31.0	NaN	NaN	   37.5	  -0.03	NaN	   0.06	  -0.75	   0.00	--------	-1	0.00	*
13:630505	 3722.0	1	  307.0	NaN	NaN	   20.3	 238.92	NaN	 239.55	  -0.89	   0.13	1	 1615.0	NaN	NaN	   60.6	 999.00	NaN	 999.00	  -0.67	   0.13	1	 1692.0	NaN	NaN	   60.3	 999.00	NaN	 999.00	  -0.66	   0.13	1	  108.0	NaN	NaN	   38.9	  18.92	NaN	  19.29	  -0.88	   0.13	--------	-1	0.00	*
13:631992	 1402.0	1	  189.0	NaN	NaN	   20.3	 111.08	NaN	 111.57	  -1.11	   0.06	1	  520.0	NaN	NaN	   53.8	 311.20	NaN	 311.65	  -0.79	   0.06	1	  564.0	NaN	NaN	   52.2	 999.00	NaN	 999.00	  -0.80	   0.06	1	  129.0	NaN	NaN	   37.5	  30.47	NaN	  30.88	  -0.86	   0.06	--------	-1	0.00	*
13:636747	 2076.0	1	  268.0	NaN	NaN	   20.3	 194.02	NaN	 194.61	  -0.83	   0.22	1	  814.0	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.65	   0.22	1	  787.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.67	   0.22	1	  207.0	NaN	NaN	   37.5	  80.91	NaN	  81.43	  -0.71	   0.22	--------	-1	0.00	*
13:659062	  318.0	1	   33.0	NaN	NaN	   20.3	   2.13	NaN	   2.25	  -0.70	   0.00	1	  102.0	NaN	NaN	   47.3	  11.37	NaN	  11.42	  -1.03	   0.00	1	  127.0	NaN	NaN	   48.1	  20.64	NaN	  20.74	  -0.90	   0.00	1	   56.0	NaN	NaN	   37.5	   2.30	NaN	   2.54	  -0.76	   0.00	--------	-1	0.00	*
13:663963	  408.0	0	   25.0	NaN	NaN	   20.3	   0.70	NaN	   0.77	  -0.76	   0.00	1	  206.0	NaN	NaN	   47.3	  64.07	NaN	  64.26	  -0.90	   0.00	1	  135.0	NaN	NaN	   48.1	  24.12	NaN	  24.23	  -0.84	   0.00	0	   42.0	NaN	NaN	   37.5	   0.43	NaN	   0.59	  -0.79	   0.00	--------	-1	0.00	*
13:666650	  486.0	1	   52.0	NaN	NaN	   20.3	   8.34	NaN	   8.56	  -1.01	   0.00	1	  196.0	NaN	NaN	   47.3	  57.78	NaN	  57.96	  -0.78	   0.00	1	  185.0	NaN	NaN	   48.1	  50.13	NaN	  50.31	  -0.82	   0.00	0	   53.0	NaN	NaN	   37.5	   1.78	NaN	   2.00	  -0.87	   0.00	--------	-1	0.00	*
13:678745	 1514.0	1	  168.0	NaN	NaN	   20.3	  91.24	NaN	  91.70	  -0.82	   0.23	1	  651.0	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.69	   0.23	1	  570.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.71	   0.23	1	  125.0	NaN	NaN	   37.5	  28.35	NaN	  28.76	  -0.82	   0.23	--------	-1	0.00	*
13:693660	  282.0	1	   34.0	NaN	NaN	   20.3	   2.36	NaN	   2.49	  -0.85	   0.00	1	  107.0	NaN	NaN	   47.3	  13.11	NaN	  13.17	  -0.82	   0.00	1	  111.0	NaN	NaN	   48.1	  14.11	NaN	  14.18	  -0.86	   0.00	0	   30.0	NaN	NaN	   37.5	  -0.04	NaN	   0.04	  -0.82	   0.00	--------	-1	0.00	*
13:728882	  260.0	0	   25.0	NaN	NaN	   20.3	   0.70	NaN	   0.77	  -1.29	   0.00	1	  113.0	NaN	NaN	   47.3	  15.39	NaN	  15.46	  -0.93	   0.00	1	  103.0	NaN	NaN	   48.1	  11.30	NaN	  11.36	  -0.87	   0.00	0	   19.0	NaN	NaN	   37.5	  -0.03	NaN	   0.00	  -0.52	   0.00	--------	-1	0.00	*
13:750804	  602.0	1	   34.0	NaN	NaN	   20.3	   2.36	NaN	   2.49	  -0.68	   0.45	1	  295.0	NaN	NaN	   47.3	 128.27	NaN	 128.55	  -0.83	   0.45	1	  242.0	NaN	NaN	   48.1	  86.96	NaN	  87.19	  -0.73	   0.45	0	   31.0	NaN	NaN	   37.5	  -0.03	NaN	   0.06	  -0.60	   0.45	--------	-1	0.00	*
13:754655	 2150.5	1	  225.9	NaN	NaN	   21.0	 145.24	NaN	 145.77	  -0.48	   0.03	1	  846.5	NaN	NaN	   60.5	 999.00	NaN	 999.00	  -0.51	   0.03	1	  885.0	NaN	NaN	   57.1	 999.00	NaN	 999.00	  -0.54	   0.03	1	  193.1	NaN	NaN	   41.7	  64.43	NaN	  64.91	  -0.50	   0.03	--------	-1	0.00	*
13:754790	 8854.5	1	 1257.1	NaN	NaN	   21.1	 999.00	NaN	 999.00	  -0.69	   0.03	1	 3133.5	NaN	NaN	   65.7	 999.00	NaN	 999.00	  -0.60	   0.03	1	 3527.0	NaN	NaN	   60.9	 999.00	NaN	 999.00	  -0.62	   0.03	1	  936.9	NaN	NaN	   42.1	 999.00	NaN	 999.00	  -0.70	   0.03	--------	-1	0.00	*
13:784753	 1136.0	1	   95.0	NaN	NaN	   20.3	  32.36	NaN	  32.69	  -0.88	   0.06	1	  487.0	NaN	NaN	   47.3	 303.47	NaN	 303.92	  -0.85	   0.06	1	  484.0	NaN	NaN	   48.1	 297.33	NaN	 297.75	  -0.79	   0.06	1	   70.0	NaN	NaN	   37.5	   5.55	NaN	   5.84	  -0.75	   0.06	--------	-1	0.00	*
13:829118	  767.0	1	   70.0	NaN	NaN	   20.3	  17.14	NaN	  17.42	  -1.06	   0.04	1	  307.0	NaN	NaN	   47.3	 137.92	NaN	 138.20	  -0.83	   0.04	1	  349.0	NaN	NaN	   48.1	 171.06	NaN	 171.38	  -0.78	   0.04	0	   41.0	NaN	NaN	   37.5	   0.36	NaN	   0.51	  -0.74	   0.04	--------	-1	0.00	*
13:846649	 1641.0	1	  195.0	NaN	NaN	   20.3	 116.94	NaN	 117.43	  -0.99	   0.08	1	  577.0	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.81	   0.08	1	  688.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.80	   0.08	1	  181.0	NaN	NaN	   37.5	  62.38	NaN	  62.86	  -0.83	   0.08	--------	-1	0.00	*
13:869120	 2343.0	1	  292.0	NaN	NaN	   20.3	 221.39	NaN	 222.00	  -0.74	   0.06	1	  847.0	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.71	   0.06	1	  925.0	NaN	NaN	   48.1	 999.00	NaN	 999.00	  -0.67	   0.06	1	  279.0	NaN	NaN	   37.5	 139.18	NaN	 139.77	  -0.92	   0.06	--------	-1	0.00	*
13:889550	  301.0	1	   35.0	NaN	NaN	   20.3	   2.60	NaN	   2.74	  -0.96	   0.00	1	  114.0	NaN	NaN	   47.3	  15.61	NaN	  15.68	  -0.95	   0.00	1	  120.0	NaN	NaN	   48.1	  17.77	NaN	  17.86	  -0.81	   0.00	0	   32.0	NaN	NaN	   37.5	  -0.02	NaN	   0.08	  -0.64	   0.00	--------	-1	0.00	*
14:31058	  298.0	0	   15.0	NaN	NaN	   28.1	  -0.00	NaN	   0.00	  -0.89	   0.00	1	  133.0	NaN	NaN	   62.1	  14.35	NaN	  14.41	  -0.92	   0.00	1	  112.0	NaN	NaN	   64.5	   7.25	NaN	   7.29	  -0.93	   0.00	0	   38.0	NaN	NaN	   47.3	  -0.04	NaN	   0.03	  -0.79	   0.00	--------	-1	0.00	*
14:88670	  211.0	0	   16.0	NaN	NaN	   28.1	  -0.00	NaN	   0.00	  -1.25	   0.00	1	   96.0	NaN	NaN	   62.1	   4.38	NaN	   4.40	  -0.87	   0.00	0	   79.0	NaN	NaN	   64.5	   1.35	NaN	   1.36	  -0.99	   0.00	0	   20.0	NaN	NaN	   47.3	  -0.01	NaN	   0.00	  -0.83	   0.00	--------	-1	0.00	*
14:91560	  348.0	0	   18.0	NaN	NaN	   28.1	  -0.00	NaN	   0.01	  -1.12	   0.00	1	  166.0	NaN	NaN	   62.1	  27.19	NaN	  27.29	  -1.01	   0.00	1	  139.0	NaN	NaN	   64.5	  15.18	NaN	  15.26	  -0.91	   0.00	0	   25.0	NaN	NaN	   47.3	  -0.02	NaN	   0.00	  -0.67	   0.00	--------	-1	0.00	*
14:97291	 4468.5	1	  778.6	NaN	NaN	   28.1	 999.00	NaN	 999.00	  -0.66	   0.01	1	 1136.6	NaN	NaN	   62.1	 999.00	NaN	 999.00	  -0.65	   0.01	1	 1425.9	NaN	NaN	   64.5	 999.00	NaN	 999.00	  -0.63	   0.01	1	 1127.4	NaN	NaN	   47.3	 999.00	NaN	 999.00	  -0.61	   0.01	--------	-1	0.00	*
14:97377	 1835.5	1	  361.4	NaN	NaN	   28.1	 257.94	NaN	 258.58	  -0.61	   0.01	1	  467.4	NaN	NaN	   62.1	 235.66	NaN	 236.04	  -0.53	   0.01	1	  552.1	NaN	NaN	   64.5	 305.38	NaN	 305.81	  -0.55	   0.01	1	  454.6	NaN	NaN	   47.3	 271.21	NaN	 271.91	  -0.54	   0.01	--------	-1	0.00	*
