Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
6:91229	  165.0	0	   24.0	NaN	NaN	   16.0	   1.18	NaN	   1.44	  -0.74	   0.11	1	   62.0	NaN	NaN	    9.3	  29.20	NaN	  29.52	  -0.71	   0.11	1	   62.0	NaN	NaN	   11.9	  23.64	NaN	  24.01	  -0.78	   0.11	0	   17.0	NaN	NaN	    8.7	   1.72	NaN	   2.07	  -1.07	   0.11	--------	-1	0.00	*
7:341592	  227.0	0	   22.0	NaN	NaN	   16.9	   0.70	NaN	   0.87	  -0.77	   0.42	1	  107.0	NaN	NaN	   14.2	  54.52	NaN	  54.95	  -0.94	   0.42	1	   92.0	NaN	NaN	   16.4	  37.00	NaN	  37.47	  -0.87	   0.42	0	    6.0	NaN	NaN	    9.4	   0.01	NaN	   0.04	  -1.55	   0.42	--------	-1	0.00	*
7:402819	  120.0	0	   23.0	NaN	NaN	   20.6	   0.36	NaN	   0.49	  -0.84	   0.16	1	   40.0	NaN	NaN	    8.5	  14.17	NaN	  14.37	  -0.97	   0.16	1	   44.0	NaN	NaN	    9.9	  14.53	NaN	  14.84	  -0.98	   0.16	0	   13.0	NaN	NaN	    7.9	   0.95	NaN	   1.22	  -0.66	   0.16	--------	-1	0.00	*
7:501428	  151.0	0	   36.0	NaN	NaN	   30.1	   0.64	NaN	   0.80	  -0.86	   0.00	1	   49.0	NaN	NaN	   13.9	  12.45	NaN	  12.64	  -0.70	   0.00	1	   56.0	NaN	NaN	   16.4	  13.51	NaN	  13.81	  -0.79	   0.00	0	   10.0	NaN	NaN	   16.8	  -0.01	NaN	   0.01	  -0.88	   0.00	--------	-1	0.00	*
7:648843	  710.0	1	  108.0	NaN	NaN	   17.2	  47.14	NaN	  48.13	  -0.94	   0.08	1	  332.0	NaN	NaN	   15.2	 308.08	NaN	 309.07	  -0.83	   0.08	1	  215.0	NaN	NaN	   16.8	 152.64	NaN	 153.52	  -0.87	   0.08	1	   55.0	NaN	NaN	    8.1	  25.37	NaN	  26.76	  -0.87	   0.08	--------	-1	0.00	*
7:790002	  183.0	0	   22.0	NaN	NaN	   15.6	   0.94	NaN	   1.13	  -0.67	   0.60	1	   68.0	NaN	NaN	    8.9	  35.42	NaN	  35.76	  -0.87	   0.60	1	   73.0	NaN	NaN	   10.7	  34.59	NaN	  35.05	  -0.73	   0.60	1	   20.0	NaN	NaN	    8.0	   3.03	NaN	   3.60	  -0.66	   0.60	--------	-1	0.00	*
7:849719	   72.0	0	   25.0	NaN	NaN	   15.6	   1.48	NaN	   1.76	  -0.77	   0.00	0	   15.0	NaN	NaN	    7.7	   1.80	NaN	   1.90	  -0.87	   0.00	0	   14.0	NaN	NaN	    9.9	   0.82	NaN	   0.90	  -0.73	   0.00	1	   18.0	NaN	NaN	    7.7	   2.49	NaN	   3.00	  -0.81	   0.00	--------	-1	0.00	*
7:1013533	  213.0	1	   46.0	NaN	NaN	   16.5	   8.13	NaN	   8.72	  -0.77	   0.45	1	   66.0	NaN	NaN	   11.5	  27.48	NaN	  27.78	  -0.81	   0.45	1	   84.0	NaN	NaN	   11.3	  42.60	NaN	  43.10	  -0.88	   0.45	0	   17.0	NaN	NaN	    8.9	   1.67	NaN	   2.01	  -0.66	   0.45	--------	-1	0.00	*
7:1020307	  117.0	0	   20.0	NaN	NaN	   16.4	   0.51	NaN	   0.66	  -0.62	   0.00	1	   47.0	NaN	NaN	    8.6	  18.91	NaN	  19.17	  -0.92	   0.00	1	   36.0	NaN	NaN	   11.4	   8.11	NaN	   8.33	  -1.01	   0.00	0	   14.0	NaN	NaN	    8.6	   0.97	NaN	   1.25	  -0.97	   0.00	--------	-1	0.00	*
8:294063	  229.0	0	   22.0	NaN	NaN	   15.2	   1.02	NaN	   1.24	  -0.48	   0.00	1	   97.0	NaN	NaN	   11.1	  55.09	NaN	  55.52	  -0.85	   0.00	1	   97.0	NaN	NaN	   12.6	  50.05	NaN	  50.61	  -1.03	   0.00	0	   13.0	NaN	NaN	    9.1	   0.66	NaN	   0.88	  -1.23	   0.00	--------	-1	0.00	*
8:297374	  234.0	1	   33.0	NaN	NaN	   14.9	   4.00	NaN	   4.46	  -0.74	   0.01	1	   98.0	NaN	NaN	   10.0	  59.97	NaN	  60.43	  -0.80	   0.01	1	   92.0	NaN	NaN	   12.7	  45.52	NaN	  46.05	  -0.94	   0.01	0	   11.0	NaN	NaN	    8.3	   0.50	NaN	   0.68	  -1.01	   0.01	--------	-1	0.00	*
9:116630	  137.0	1	   34.0	NaN	NaN	   16.8	   3.42	NaN	   3.83	  -0.65	   0.22	1	   29.0	NaN	NaN	    7.2	   8.87	NaN	   9.04	  -0.71	   0.22	1	   54.0	NaN	NaN	   13.0	  16.55	NaN	  16.89	  -0.85	   0.22	1	   20.0	NaN	NaN	    9.8	   2.13	NaN	   2.54	  -1.04	   0.22	--------	-1	0.00	*
9:237515	  264.0	1	   43.0	NaN	NaN	   20.1	   4.75	NaN	   5.22	  -0.92	   0.43	1	  127.0	NaN	NaN	   14.9	  70.51	NaN	  70.99	  -0.78	   0.43	1	   73.0	NaN	NaN	   14.2	  27.31	NaN	  27.69	  -0.89	   0.43	1	   21.0	NaN	NaN	    9.7	   2.46	NaN	   2.96	  -0.82	   0.43	--------	-1	0.00	*
plasmid-2-micron:498	 1697.0	1	  682.0	NaN	NaN	  609.4	   2.37	NaN	   2.69	  -0.48	   0.73	0	  241.0	NaN	NaN	  278.4	  -0.00	NaN	   0.00	  -0.58	   0.73	0	  400.0	NaN	NaN	  408.7	   0.15	NaN	   0.17	  -0.57	   0.73	0	  374.0	NaN	NaN	  354.1	   0.60	NaN	   0.82	  -0.53	   0.73	--------	-1	0.00	*
plasmid-2-micron:3538	 2103.0	1	  828.0	NaN	NaN	  609.4	  16.40	NaN	  17.16	  -0.47	   0.87	1	  351.0	NaN	NaN	  280.3	   4.44	NaN	   4.58	  -0.55	   0.87	1	  521.0	NaN	NaN	  408.7	   7.06	NaN	   7.27	  -0.51	   0.87	0	  403.0	NaN	NaN	  354.1	   1.86	NaN	   2.24	  -0.54	   0.87	--------	-1	0.00	*
unplaced_telomere_2:7714	   67.0	1	   19.0	NaN	NaN	    0.8	  18.10	NaN	  18.89	  -1.06	   0.00	1	   14.0	NaN	NaN	    0.5	  14.66	NaN	  14.88	  -1.44	   0.00	1	   16.0	NaN	NaN	    0.6	  16.71	NaN	  17.06	  -1.27	   0.00	1	   18.0	NaN	NaN	    0.6	  18.77	NaN	  19.98	  -1.35	   0.00	--------	-1	0.00	*
