Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
13:803594	  245.0	1	   31.0	NaN	NaN	   12.5	   4.89	NaN	   5.13	  -0.82	   0.22	1	   90.0	NaN	NaN	   23.1	  25.18	NaN	  25.44	  -0.72	   0.22	1	   86.0	NaN	NaN	   15.8	  33.93	NaN	  34.20	  -0.92	   0.22	1	   38.0	NaN	NaN	   12.2	   8.24	NaN	   8.58	  -0.93	   0.22	--------	-1	0.00	*
13:829266	  322.0	1	   51.0	NaN	NaN	   13.9	  13.30	NaN	  13.76	  -0.69	   0.34	1	   96.0	NaN	NaN	   23.1	  28.78	NaN	  29.08	  -0.82	   0.34	1	  132.0	NaN	NaN	   19.5	  61.72	NaN	  62.15	  -0.73	   0.34	1	   43.0	NaN	NaN	   12.8	  10.16	NaN	  10.54	  -0.57	   0.34	--------	-1	0.00	*
13:857595	  192.0	1	   32.0	NaN	NaN	   12.5	   5.30	NaN	   5.55	  -0.86	   0.00	1	   70.0	NaN	NaN	   23.1	  14.30	NaN	  14.46	  -0.73	   0.00	1	   69.0	NaN	NaN	   15.8	  22.23	NaN	  22.41	  -0.72	   0.00	0	   21.0	NaN	NaN	   12.2	   1.72	NaN	   1.87	  -0.45	   0.00	--------	-1	0.00	*
13:879468	 1235.0	1	  186.0	NaN	NaN	   17.9	 116.51	NaN	 117.65	  -0.88	   0.12	1	  391.0	NaN	NaN	   27.5	 293.72	NaN	 294.85	  -0.89	   0.12	1	  399.0	NaN	NaN	   24.3	 999.00	NaN	 999.00	  -0.75	   0.12	1	  259.0	NaN	NaN	   19.5	 187.20	NaN	 188.34	  -0.83	   0.12	--------	-1	0.00	*
13:889580	  790.0	1	  121.0	NaN	NaN	   14.3	  66.26	NaN	  67.19	  -0.82	   0.11	1	  297.0	NaN	NaN	   23.1	 211.01	NaN	 211.94	  -0.87	   0.11	1	  245.0	NaN	NaN	   15.8	 193.05	NaN	 193.84	  -0.83	   0.11	1	  127.0	NaN	NaN	   16.9	  63.87	NaN	  64.77	  -0.82	   0.11	--------	-1	0.00	*
14:97218	  297.0	1	   48.0	NaN	NaN	   12.3	  13.55	NaN	  14.03	  -0.65	   0.11	1	  106.0	NaN	NaN	   22.7	  35.89	NaN	  36.24	  -0.71	   0.11	1	   80.0	NaN	NaN	   18.2	  25.72	NaN	  25.92	  -0.71	   0.11	1	   63.0	NaN	NaN	   14.0	  20.63	NaN	  21.17	  -0.83	   0.11	--------	-1	0.00	*
14:112299	 2902.0	1	  401.0	NaN	NaN	   14.6	 999.00	NaN	 999.00	  -0.85	   0.12	1	  841.0	NaN	NaN	   31.0	 999.00	NaN	 999.00	  -0.69	   0.12	1	  874.0	NaN	NaN	   28.0	 999.00	NaN	 999.00	  -0.70	   0.12	1	  786.0	NaN	NaN	   25.5	 999.00	NaN	 999.00	  -0.65	   0.12	--------	-1	0.00	*
14:188202	  932.8	1	  108.0	NaN	NaN	   15.3	  52.87	NaN	  53.74	  -0.83	   0.09	1	  322.6	NaN	NaN	   29.9	 207.44	NaN	 208.35	  -0.70	   0.09	1	  439.6	NaN	NaN	   25.9	 999.00	NaN	 999.00	  -0.68	   0.09	1	   62.6	NaN	NaN	   18.7	  14.67	NaN	  15.12	  -0.72	   0.09	--------	-1	0.00	*
14:188235	 1237.2	1	  163.0	NaN	NaN	   15.3	 103.84	NaN	 104.94	  -0.79	   0.09	1	  366.4	NaN	NaN	   29.7	 254.78	NaN	 255.79	  -0.73	   0.09	1	  325.4	NaN	NaN	   25.9	 229.14	NaN	 230.03	  -0.73	   0.09	1	  382.4	NaN	NaN	   18.6	 999.00	NaN	 999.00	  -0.74	   0.09	--------	-1	0.00	*
14:362222	  456.0	1	   49.0	NaN	NaN	   17.3	   9.05	NaN	   9.41	  -0.70	   0.20	1	  205.0	NaN	NaN	   31.3	  92.82	NaN	  93.49	  -0.81	   0.20	1	  122.0	NaN	NaN	   31.6	  33.56	NaN	  33.82	  -0.90	   0.20	1	   80.0	NaN	NaN	   23.4	  19.00	NaN	  19.53	  -0.66	   0.20	--------	-1	0.00	*
14:390776	  379.0	1	   44.0	NaN	NaN	   13.5	   9.99	NaN	  10.38	  -0.70	   0.41	1	  139.0	NaN	NaN	   27.6	  50.23	NaN	  50.70	  -0.84	   0.41	1	  142.0	NaN	NaN	   18.4	  73.21	NaN	  73.70	  -0.72	   0.41	1	   54.0	NaN	NaN	   13.8	  15.35	NaN	  15.81	  -0.62	   0.41	--------	-1	0.00	*
14:468083	  129.0	0	   21.0	NaN	NaN	   13.2	   1.45	NaN	   1.55	  -0.99	   0.00	1	   47.0	NaN	NaN	   22.7	   5.20	NaN	   5.29	  -0.84	   0.00	1	   51.0	NaN	NaN	   15.4	  12.06	NaN	  12.18	  -0.58	   0.00	0	   10.0	NaN	NaN	   12.6	   0.04	NaN	   0.09	  -0.94	   0.00	--------	-1	0.00	*
14:491029	  230.0	0	   33.0	NaN	NaN	   21.7	   1.73	NaN	   1.84	  -0.72	   0.37	1	   93.0	NaN	NaN	   30.7	  18.87	NaN	  19.06	  -0.78	   0.37	1	   69.0	NaN	NaN	   26.2	  11.42	NaN	  11.53	  -0.93	   0.37	1	   35.0	NaN	NaN	   17.9	   3.44	NaN	   3.65	  -0.81	   0.37	--------	-1	0.00	*
14:508765	  497.0	1	   76.0	NaN	NaN	   12.3	  33.10	NaN	  33.84	  -0.86	   0.05	1	  191.0	NaN	NaN	   22.7	 104.53	NaN	 105.26	  -0.90	   0.05	1	  187.0	NaN	NaN	   15.4	 129.18	NaN	 129.85	  -0.85	   0.05	1	   43.0	NaN	NaN	   12.6	  10.40	NaN	  10.79	  -0.93	   0.05	--------	-1	0.00	*
15:38778	  369.0	1	   26.0	NaN	NaN	   13.0	   2.84	NaN	   3.02	  -0.62	   0.27	1	   92.0	NaN	NaN	   23.7	  25.63	NaN	  25.89	  -0.83	   0.27	1	  166.0	NaN	NaN	   16.6	 101.83	NaN	 102.44	  -0.87	   0.27	1	   85.0	NaN	NaN	   13.7	  37.08	NaN	  37.82	  -0.70	   0.27	--------	-1	0.00	*
15:55200	  288.0	1	   43.0	NaN	NaN	   13.0	  10.00	NaN	  10.39	  -0.85	   0.02	1	  114.0	NaN	NaN	   23.7	  39.58	NaN	  39.96	  -0.93	   0.02	1	  103.0	NaN	NaN	   16.6	  45.08	NaN	  45.43	  -0.84	   0.02	1	   28.0	NaN	NaN	   13.0	   3.46	NaN	   3.68	  -0.70	   0.02	--------	-1	0.00	*
15:83207	  241.0	1	   29.0	NaN	NaN	   15.0	   2.87	NaN	   3.05	  -1.13	   0.22	1	  112.0	NaN	NaN	   28.3	  31.69	NaN	  32.02	  -0.78	   0.22	1	   81.0	NaN	NaN	   16.6	  28.84	NaN	  29.06	  -0.86	   0.22	0	   19.0	NaN	NaN	   13.0	   1.04	NaN	   1.15	  -0.98	   0.22	--------	-1	0.00	*
15:92960	  372.0	1	   67.0	NaN	NaN	   17.6	  18.16	NaN	  18.73	  -0.80	   0.13	1	  107.0	NaN	NaN	   29.5	  27.34	NaN	  27.63	  -0.77	   0.13	1	  130.0	NaN	NaN	   19.8	  59.42	NaN	  59.83	  -0.70	   0.13	1	   68.0	NaN	NaN	   16.5	  20.20	NaN	  20.73	  -0.87	   0.13	--------	-1	0.00	*
15:155827	  285.0	1	   37.0	NaN	NaN	   13.0	   7.08	NaN	   7.40	  -0.72	   0.00	1	  122.0	NaN	NaN	   23.7	  45.12	NaN	  45.55	  -0.74	   0.00	1	   97.0	NaN	NaN	   16.6	  40.44	NaN	  40.74	  -0.86	   0.00	1	   29.0	NaN	NaN	   13.0	   3.80	NaN	   4.04	  -0.66	   0.00	--------	-1	0.00	*
15:211134	  187.0	0	   24.0	NaN	NaN	   14.5	   1.76	NaN	   1.87	  -0.79	   0.00	1	   67.0	NaN	NaN	   24.4	  11.82	NaN	  11.97	  -0.85	   0.00	1	   58.0	NaN	NaN	   19.1	  12.06	NaN	  12.18	  -0.81	   0.00	1	   38.0	NaN	NaN	   13.1	   7.44	NaN	   7.77	  -0.81	   0.00	--------	-1	0.00	*
15:279735	  404.0	1	   66.0	NaN	NaN	   13.7	  23.10	NaN	  23.73	  -0.75	   0.12	1	  151.0	NaN	NaN	   23.7	  67.04	NaN	  67.61	  -0.76	   0.12	1	  142.0	NaN	NaN	   16.6	  78.70	NaN	  79.23	  -0.73	   0.12	1	   45.0	NaN	NaN	   13.0	  11.03	NaN	  11.43	  -0.59	   0.12	--------	-1	0.00	*
15:472370	  160.0	1	   27.0	NaN	NaN	   16.0	   2.00	NaN	   2.13	  -0.80	   0.00	1	   54.0	NaN	NaN	   23.9	   6.96	NaN	   7.06	  -0.99	   0.00	1	   61.0	NaN	NaN	   18.7	  13.94	NaN	  14.07	  -0.74	   0.00	0	   18.0	NaN	NaN	   13.4	   0.77	NaN	   0.88	  -0.57	   0.00	--------	-1	0.00	*
15:487453	  522.0	1	   64.0	NaN	NaN	   16.1	  18.26	NaN	  18.84	  -0.58	   0.55	1	  199.0	NaN	NaN	   29.1	  93.26	NaN	  93.93	  -0.75	   0.55	1	  171.0	NaN	NaN	   21.9	  88.97	NaN	  89.52	  -0.83	   0.55	1	   88.0	NaN	NaN	   18.2	  30.65	NaN	  31.34	  -0.68	   0.55	--------	-1	0.00	*
15:511396	  271.0	1	   44.0	NaN	NaN	   13.0	  10.52	NaN	  10.93	  -0.76	   0.04	1	   98.0	NaN	NaN	   27.3	  24.84	NaN	  25.09	  -0.81	   0.04	1	  107.0	NaN	NaN	   18.2	  44.91	NaN	  45.25	  -0.78	   0.04	0	   22.0	NaN	NaN	   13.0	   1.70	NaN	   1.84	  -0.58	   0.04	--------	-1	0.00	*
15:520665	  253.0	1	   37.0	NaN	NaN	   13.0	   7.09	NaN	   7.40	  -0.74	   0.26	1	   99.0	NaN	NaN	   23.7	  29.84	NaN	  30.15	  -0.81	   0.26	1	   91.0	NaN	NaN	   16.6	  35.95	NaN	  36.22	  -0.74	   0.26	0	   26.0	NaN	NaN	   15.6	   1.87	NaN	   2.02	  -0.61	   0.26	--------	-1	0.00	*
15:550609	 2126.0	1	  160.0	NaN	NaN	   13.0	 111.05	NaN	 112.17	  -0.83	   0.16	1	  604.0	NaN	NaN	   26.0	 999.00	NaN	 999.00	  -0.74	   0.16	1	  905.0	NaN	NaN	   23.6	 999.00	NaN	 999.00	  -0.70	   0.16	1	  457.0	NaN	NaN	   19.3	 999.00	NaN	 999.00	  -0.76	   0.16	--------	-1	0.00	*
15:577919	  108.0	0	    8.0	NaN	NaN	   13.0	  -0.01	NaN	   0.02	  -0.81	   0.00	1	   41.0	NaN	NaN	   23.7	   3.03	NaN	   3.10	  -0.55	   0.00	1	   47.0	NaN	NaN	   16.6	   8.96	NaN	   9.06	  -0.77	   0.00	0	   12.0	NaN	NaN	   13.0	   0.12	NaN	   0.19	  -0.57	   0.00	--------	-1	0.00	*
15:584050	  234.0	0	   19.0	NaN	NaN	   13.0	   1.07	NaN	   1.16	  -0.73	   0.30	1	   93.0	NaN	NaN	   23.7	  26.22	NaN	  26.49	  -0.75	   0.30	1	   79.0	NaN	NaN	   16.6	  27.49	NaN	  27.70	  -0.85	   0.30	1	   43.0	NaN	NaN	   13.0	   9.98	NaN	  10.35	  -0.73	   0.30	--------	-1	0.00	*
15:633381	  656.0	1	   76.0	NaN	NaN	   13.0	  31.58	NaN	  32.30	  -0.85	   0.15	1	  257.0	NaN	NaN	   23.7	 165.40	NaN	 166.27	  -0.81	   0.15	1	  252.0	NaN	NaN	   16.6	 195.96	NaN	 196.76	  -0.80	   0.15	1	   71.0	NaN	NaN	   13.0	  27.80	NaN	  28.44	  -0.87	   0.15	--------	-1	0.00	*
15:636628	  183.0	1	   25.0	NaN	NaN	   13.5	   2.33	NaN	   2.48	  -0.68	   0.54	1	   85.0	NaN	NaN	   23.7	  21.66	NaN	  21.87	  -0.72	   0.54	1	   54.0	NaN	NaN	   16.6	  12.36	NaN	  12.49	  -0.69	   0.54	0	   19.0	NaN	NaN	   15.0	   0.65	NaN	   0.74	  -0.43	   0.54	--------	-1	0.00	*
15:666829	  213.0	0	   29.0	NaN	NaN	   25.7	   0.48	NaN	   0.55	  -0.81	   0.48	1	   86.0	NaN	NaN	   42.8	   8.28	NaN	   8.40	  -0.67	   0.48	1	   69.0	NaN	NaN	   40.6	   4.45	NaN	   4.52	  -0.78	   0.48	0	   29.0	NaN	NaN	   18.7	   1.65	NaN	   1.79	  -0.52	   0.48	--------	-1	0.00	*
15:673413	  512.0	1	   74.0	NaN	NaN	   14.6	  26.96	NaN	  27.63	  -0.84	   0.13	1	  182.0	NaN	NaN	   28.7	  80.32	NaN	  80.93	  -0.83	   0.13	1	  185.0	NaN	NaN	   19.8	 108.85	NaN	 109.49	  -0.84	   0.13	1	   71.0	NaN	NaN	   17.3	  21.04	NaN	  21.59	  -0.77	   0.13	--------	-1	0.00	*
15:762448	  175.0	0	   27.0	NaN	NaN	   17.3	   1.61	NaN	   1.72	  -0.74	   0.21	1	   73.0	NaN	NaN	   30.5	  10.20	NaN	  10.34	  -0.76	   0.21	1	   52.0	NaN	NaN	   24.7	   5.86	NaN	   5.94	  -0.80	   0.21	0	   23.0	NaN	NaN	   18.4	   0.68	NaN	   0.77	  -0.45	   0.21	--------	-1	0.00	*
15:831133	  226.0	1	   51.0	NaN	NaN	   14.1	  13.08	NaN	  13.53	  -0.75	   0.25	1	   55.0	NaN	NaN	   24.2	   7.17	NaN	   7.28	  -0.71	   0.25	1	   67.0	NaN	NaN	   16.6	  19.79	NaN	  19.96	  -0.73	   0.25	1	   53.0	NaN	NaN	   13.0	  15.74	NaN	  16.21	  -0.75	   0.25	--------	-1	0.00	*
15:902132	  276.0	0	   50.0	NaN	NaN	   37.6	   1.41	NaN	   1.51	  -0.75	   0.28	1	  105.0	NaN	NaN	   52.8	   9.66	NaN	   9.79	  -0.82	   0.28	1	   84.0	NaN	NaN	   40.9	   8.52	NaN	   8.61	  -0.82	   0.28	1	   37.0	NaN	NaN	   22.2	   2.43	NaN	   2.60	  -0.67	   0.28	--------	-1	0.00	*
15:902930	  545.0	1	   54.0	NaN	NaN	   37.0	   2.14	NaN	   2.29	  -0.61	   0.45	1	  235.0	NaN	NaN	   51.6	  76.11	NaN	  76.71	  -0.69	   0.45	1	  201.0	NaN	NaN	   41.5	  69.48	NaN	  69.95	  -0.80	   0.45	1	   55.0	NaN	NaN	   20.8	   9.06	NaN	   9.42	  -0.71	   0.45	--------	-1	0.00	*
15:997988	  553.0	1	   78.0	NaN	NaN	   15.3	  28.62	NaN	  29.30	  -0.73	   0.26	1	  198.0	NaN	NaN	   29.1	  92.44	NaN	  93.10	  -0.74	   0.26	1	  193.0	NaN	NaN	   24.4	 100.91	NaN	 101.52	  -0.87	   0.26	1	   84.0	NaN	NaN	   20.5	  24.65	NaN	  25.25	  -0.71	   0.26	--------	-1	0.00	*
15:1023225	 1185.0	1	  154.0	NaN	NaN	   14.5	  97.94	NaN	  99.03	  -0.90	   0.11	1	  354.0	NaN	NaN	   26.8	 255.48	NaN	 256.51	  -0.85	   0.11	1	  387.0	NaN	NaN	   20.4	 999.00	NaN	 999.00	  -0.74	   0.11	1	  290.0	NaN	NaN	   19.9	 220.26	NaN	 221.51	  -0.73	   0.11	--------	-1	0.00	*
15:1033802	  539.0	1	   60.0	NaN	NaN	   14.0	  18.64	NaN	  19.23	  -0.75	   0.19	1	  208.0	NaN	NaN	   27.3	 105.73	NaN	 106.46	  -0.81	   0.19	1	  235.0	NaN	NaN	   23.1	 145.67	NaN	 146.37	  -0.75	   0.19	1	   36.0	NaN	NaN	   16.0	   4.69	NaN	   4.94	  -0.90	   0.19	--------	-1	0.00	*
15:1073961	  121.0	0	   14.0	NaN	NaN	   13.0	   0.31	NaN	   0.37	  -1.13	   0.00	1	   48.0	NaN	NaN	   23.7	   5.03	NaN	   5.11	  -0.62	   0.00	1	   42.0	NaN	NaN	   16.6	   6.79	NaN	   6.87	  -0.90	   0.00	0	   17.0	NaN	NaN	   13.0	   0.68	NaN	   0.78	  -0.63	   0.00	--------	-1	0.00	*
16:204221	  504.0	1	   51.0	NaN	NaN	   13.7	  13.54	NaN	  14.01	  -0.68	   0.11	1	  185.0	NaN	NaN	   25.4	  91.18	NaN	  91.83	  -0.82	   0.11	1	  193.0	NaN	NaN	   17.8	 124.56	NaN	 125.23	  -0.85	   0.11	1	   75.0	NaN	NaN	   13.5	  29.84	NaN	  30.53	  -0.75	   0.11	--------	-1	0.00	*
16:236063	  462.0	1	   58.0	NaN	NaN	   14.1	  17.31	NaN	  17.88	  -0.56	   0.47	1	  142.0	NaN	NaN	   27.0	  53.33	NaN	  53.82	  -0.72	   0.47	1	  178.0	NaN	NaN	   21.4	  96.55	NaN	  97.13	  -0.68	   0.47	1	   84.0	NaN	NaN	   13.5	  36.76	NaN	  37.49	  -0.78	   0.47	--------	-1	0.00	*
16:279651	  403.0	1	   51.0	NaN	NaN	   14.1	  13.13	NaN	  13.59	  -0.78	   0.12	1	  164.0	NaN	NaN	   26.6	  70.86	NaN	  71.44	  -0.74	   0.12	1	  135.0	NaN	NaN	   17.8	  68.89	NaN	  69.35	  -0.91	   0.12	1	   53.0	NaN	NaN	   16.1	  12.06	NaN	  12.47	  -0.67	   0.12	--------	-1	0.00	*
16:281593	  496.0	1	   61.0	NaN	NaN	   13.7	  19.68	NaN	  20.28	  -0.77	   0.20	1	  191.0	NaN	NaN	   27.7	  90.19	NaN	  90.82	  -0.82	   0.20	1	  176.0	NaN	NaN	   19.6	 100.71	NaN	 101.31	  -0.83	   0.20	1	   68.0	NaN	NaN	   15.3	  21.85	NaN	  22.41	  -0.67	   0.20	--------	-1	0.00	*
16:305484	  500.0	1	  102.0	NaN	NaN	   14.3	  49.63	NaN	  50.46	  -0.86	   0.27	1	  154.0	NaN	NaN	   25.4	  65.69	NaN	  66.24	  -0.68	   0.27	1	  187.0	NaN	NaN	   17.8	 118.40	NaN	 119.05	  -0.79	   0.27	1	   57.0	NaN	NaN	   13.5	  17.58	NaN	  18.08	  -0.80	   0.27	--------	-1	0.00	*
16:348047	  201.0	0	   32.0	NaN	NaN	   20.5	   1.83	NaN	   1.95	  -0.80	   0.00	1	   77.0	NaN	NaN	   51.2	   3.26	NaN	   3.33	  -0.76	   0.00	1	   65.0	NaN	NaN	   28.5	   8.37	NaN	   8.46	  -0.91	   0.00	0	   27.0	NaN	NaN	   17.5	   1.55	NaN	   1.68	  -0.66	   0.00	--------	-1	0.00	*
16:414611	  219.0	1	   40.0	NaN	NaN	   16.0	   6.21	NaN	   6.50	  -0.58	   0.12	1	   64.0	NaN	NaN	   27.6	   8.52	NaN	   8.64	  -0.86	   0.12	1	   70.0	NaN	NaN	   20.6	  16.88	NaN	  17.03	  -0.84	   0.12	1	   45.0	NaN	NaN	   16.7	   7.80	NaN	   8.14	  -0.83	   0.12	--------	-1	0.00	*
16:433634	  210.0	1	   40.0	NaN	NaN	   13.7	   7.86	NaN	   8.20	  -0.78	   0.29	1	   64.0	NaN	NaN	   25.4	   9.90	NaN	  10.03	  -0.56	   0.29	1	   89.0	NaN	NaN	   17.8	  32.41	NaN	  32.66	  -0.74	   0.29	0	   17.0	NaN	NaN	   15.3	   0.36	NaN	   0.44	  -0.68	   0.29	--------	-1	0.00	*
16:439888	 1214.7	1	  276.5	NaN	NaN	   18.3	 214.70	NaN	 216.04	  -0.75	   0.47	1	  350.6	NaN	NaN	   36.9	 207.55	NaN	 208.47	  -0.65	   0.47	1	  366.4	NaN	NaN	   33.7	 236.78	NaN	 237.70	  -0.69	   0.47	1	  221.2	NaN	NaN	   28.5	 114.41	NaN	 115.47	  -0.88	   0.47	--------	-1	0.00	*
16:439917	 1709.3	1	  212.5	NaN	NaN	   18.0	 144.21	NaN	 145.43	  -0.69	   0.47	1	  711.4	NaN	NaN	   37.6	 999.00	NaN	 999.00	  -0.60	   0.47	1	  568.6	NaN	NaN	   33.7	 999.00	NaN	 999.00	  -0.61	   0.47	1	  216.8	NaN	NaN	   28.6	 109.55	NaN	 110.59	  -0.75	   0.47	--------	-1	0.00	*
16:440449	 2092.0	1	  336.0	NaN	NaN	   18.8	 283.24	NaN	 284.74	  -0.66	   0.17	1	  790.0	NaN	NaN	   39.0	 999.00	NaN	 999.00	  -0.61	   0.17	1	  705.0	NaN	NaN	   34.4	 999.00	NaN	 999.00	  -0.65	   0.17	1	  261.0	NaN	NaN	   29.4	 147.29	NaN	 148.42	  -0.82	   0.17	--------	-1	0.00	*
16:594399	  585.0	1	  124.0	NaN	NaN	   26.5	  41.41	NaN	  42.21	  -0.73	   0.22	1	  178.0	NaN	NaN	   35.1	  64.42	NaN	  64.97	  -0.73	   0.22	1	  186.0	NaN	NaN	   36.5	  67.75	NaN	  68.20	  -0.80	   0.22	1	   97.0	NaN	NaN	   24.9	  26.79	NaN	  27.42	  -0.78	   0.22	--------	-1	0.00	*
16:599586	 1157.0	1	  178.0	NaN	NaN	   14.3	 124.31	NaN	 125.48	  -0.79	   0.11	1	  376.0	NaN	NaN	   28.7	 270.00	NaN	 271.05	  -0.77	   0.11	1	  411.0	NaN	NaN	   21.0	 999.00	NaN	 999.00	  -0.68	   0.11	1	  192.0	NaN	NaN	   18.3	 121.01	NaN	 122.09	  -0.85	   0.11	--------	-1	0.00	*
16:649834	  736.0	1	   96.0	NaN	NaN	   14.1	  45.06	NaN	  45.87	  -0.69	   0.23	1	  259.0	NaN	NaN	   25.4	 160.61	NaN	 161.47	  -0.80	   0.23	1	  276.0	NaN	NaN	   17.8	 217.18	NaN	 218.05	  -0.72	   0.23	1	  105.0	NaN	NaN	   15.7	  48.44	NaN	  49.26	  -0.71	   0.23	--------	-1	0.00	*
16:653760	  274.0	1	   49.0	NaN	NaN	   14.8	  11.36	NaN	  11.77	  -0.72	   0.24	1	  113.0	NaN	NaN	   25.4	  36.32	NaN	  36.68	  -0.79	   0.24	1	   94.0	NaN	NaN	   17.8	  35.95	NaN	  36.22	  -0.77	   0.24	0	   18.0	NaN	NaN	   13.5	   0.76	NaN	   0.86	  -0.57	   0.24	--------	-1	0.00	*
16:703373	  783.7	1	  158.6	NaN	NaN	   20.2	  82.51	NaN	  83.55	  -0.67	   0.08	1	  216.1	NaN	NaN	   32.7	  99.12	NaN	  99.83	  -0.59	   0.08	1	  158.4	NaN	NaN	   28.3	  63.46	NaN	  63.89	  -0.54	   0.08	1	  250.6	NaN	NaN	   17.6	 188.72	NaN	 189.89	  -0.68	   0.08	--------	-1	0.00	*
16:703393	 2810.3	1	  548.4	NaN	NaN	   20.2	 999.00	NaN	 999.00	  -0.72	   0.08	1	  790.9	NaN	NaN	   32.9	 999.00	NaN	 999.00	  -0.69	   0.08	1	  982.6	NaN	NaN	   28.6	 999.00	NaN	 999.00	  -0.63	   0.08	1	  488.4	NaN	NaN	   17.6	 999.00	NaN	 999.00	  -0.76	   0.08	--------	-1	0.00	*
16:762696	  298.0	1	   30.0	NaN	NaN	   13.7	   3.80	NaN	   4.01	  -0.75	   0.18	1	  122.0	NaN	NaN	   25.4	  42.29	NaN	  42.69	  -0.81	   0.18	1	  121.0	NaN	NaN	   18.7	  54.71	NaN	  55.11	  -0.79	   0.18	1	   25.0	NaN	NaN	   13.7	   2.26	NaN	   2.43	  -0.71	   0.18	--------	-1	0.00	*
16:789967	  237.0	1	   29.0	NaN	NaN	   13.7	   3.46	NaN	   3.66	  -0.88	   0.22	1	   92.0	NaN	NaN	   25.4	  23.68	NaN	  23.92	  -0.80	   0.22	1	   77.0	NaN	NaN	   17.8	  24.42	NaN	  24.61	  -0.80	   0.22	1	   39.0	NaN	NaN	   13.5	   7.60	NaN	   7.93	  -0.61	   0.22	--------	-1	0.00	*
16:836992	  381.0	1	   35.0	NaN	NaN	   18.7	   3.12	NaN	   3.31	  -0.72	   0.41	1	  161.0	NaN	NaN	   31.7	  58.48	NaN	  59.00	  -0.68	   0.41	1	  137.0	NaN	NaN	   32.9	  40.80	NaN	  41.11	  -0.66	   0.41	1	   48.0	NaN	NaN	   15.4	  10.20	NaN	  10.59	  -0.53	   0.41	--------	-1	0.00	*
16:897927	  275.0	1	   35.0	NaN	NaN	   13.7	   5.69	NaN	   5.96	  -0.72	   0.31	1	   91.0	NaN	NaN	   25.4	  23.13	NaN	  23.36	  -0.85	   0.31	1	   88.0	NaN	NaN	   17.8	  31.71	NaN	  31.96	  -0.76	   0.31	1	   61.0	NaN	NaN	   14.5	  18.67	NaN	  19.19	  -0.66	   0.31	--------	-1	0.00	*
2:136459	  325.0	1	   53.0	NaN	NaN	   13.8	  14.56	NaN	  15.07	  -0.85	   0.61	1	  128.0	NaN	NaN	   27.2	  43.40	NaN	  43.80	  -0.75	   0.61	1	  103.0	NaN	NaN	   19.0	  40.26	NaN	  40.56	  -0.83	   0.61	1	   41.0	NaN	NaN	   13.0	   9.01	NaN	   9.36	  -0.82	   0.61	--------	-1	0.00	*
2:165425	  267.0	1	   36.0	NaN	NaN	   14.2	   5.77	NaN	   6.05	  -0.62	   0.40	1	  107.0	NaN	NaN	   32.9	  23.79	NaN	  24.02	  -0.95	   0.40	1	  100.0	NaN	NaN	   25.3	  28.47	NaN	  28.68	  -0.93	   0.40	0	   24.0	NaN	NaN	   16.4	   1.22	NaN	   1.34	  -1.00	   0.40	--------	-1	0.00	*
2:371185	  274.0	0	    8.0	NaN	NaN	   12.8	  -0.01	NaN	   0.03	  -0.42	   0.38	1	   50.0	NaN	NaN	   23.2	   5.92	NaN	   6.02	  -0.84	   0.38	1	  159.0	NaN	NaN	   22.4	  76.98	NaN	  77.51	  -0.70	   0.38	1	   57.0	NaN	NaN	   14.5	  16.25	NaN	  16.73	  -0.70	   0.38	--------	-1	0.00	*
2:423646	  223.0	1	   27.0	NaN	NaN	   12.8	   3.25	NaN	   3.45	  -0.79	   0.00	1	   92.0	NaN	NaN	   21.8	  28.14	NaN	  28.43	  -0.92	   0.00	1	   64.0	NaN	NaN	   15.7	  19.19	NaN	  19.35	  -0.67	   0.00	1	   40.0	NaN	NaN	   12.4	   9.02	NaN	   9.38	  -0.78	   0.00	--------	-1	0.00	*
2:440080	  250.0	1	   41.0	NaN	NaN	   12.8	   9.12	NaN	   9.49	  -0.89	   0.15	1	   96.0	NaN	NaN	   23.2	  28.66	NaN	  28.96	  -0.75	   0.15	1	   89.0	NaN	NaN	   15.2	  37.43	NaN	  37.72	  -0.73	   0.15	1	   24.0	NaN	NaN	   13.1	   2.20	NaN	   2.36	  -0.72	   0.15	--------	-1	0.00	*
2:466906	  167.0	1	   30.0	NaN	NaN	   12.1	   4.77	NaN	   5.00	  -0.66	   0.00	1	   54.0	NaN	NaN	   21.8	   8.22	NaN	   8.34	  -0.79	   0.00	1	   50.0	NaN	NaN	   20.9	   7.25	NaN	   7.33	  -0.80	   0.00	1	   33.0	NaN	NaN	   11.7	   6.33	NaN	   6.62	  -0.68	   0.00	--------	-1	0.00	*
