Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
12:8295	  127.0	1	   67.0	NaN	NaN	   33.5	   6.55	NaN	   6.66	  -0.46	   0.16	0	    5.0	NaN	NaN	    1.2	   1.86	NaN	   2.12	  -1.11	   0.16	1	   44.0	NaN	NaN	   15.7	   8.30	NaN	   8.43	  -0.53	   0.16	0	   11.0	NaN	NaN	   13.8	   0.06	NaN	   0.09	  -0.87	   0.16	--------	-1	0.00	*
12:50388	  203.0	1	   91.0	NaN	NaN	   29.0	  19.35	NaN	  19.62	  -0.45	   0.30	1	   10.0	NaN	NaN	    1.2	   5.78	NaN	   6.26	  -0.64	   0.30	1	   79.0	NaN	NaN	   12.0	  36.48	NaN	  36.86	  -0.49	   0.30	0	   23.0	NaN	NaN	   16.1	   0.98	NaN	   1.21	  -0.70	   0.30	--------	-1	0.00	*
12:69096	  353.0	1	  144.0	NaN	NaN	   31.0	  47.90	NaN	  48.44	  -0.48	   0.14	1	   18.0	NaN	NaN	    2.0	  10.38	NaN	  11.04	  -0.47	   0.14	1	  146.0	NaN	NaN	   10.7	 107.69	NaN	 108.37	  -0.61	   0.14	1	   45.0	NaN	NaN	   13.4	  10.31	NaN	  11.04	  -0.55	   0.14	--------	-1	0.00	*
12:78976	   93.0	1	   56.0	NaN	NaN	   29.0	   5.15	NaN	   5.24	  -0.46	   0.00	0	    2.0	NaN	NaN	    1.2	   0.38	NaN	   0.47	  -4.00	   0.00	1	   28.0	NaN	NaN	   10.7	   5.02	NaN	   5.10	  -0.53	   0.00	0	    7.0	NaN	NaN	   13.1	   0.00	NaN	   0.01	  -0.85	   0.00	--------	-1	0.00	*
12:112526	  142.0	1	   91.0	NaN	NaN	   32.0	  16.85	NaN	  17.09	  -0.50	   0.00	0	    1.0	NaN	NaN	    1.2	   0.11	NaN	   0.16	  -4.00	   0.00	1	   34.0	NaN	NaN	   10.7	   7.82	NaN	   7.95	  -0.47	   0.00	0	   16.0	NaN	NaN	   12.5	   0.56	NaN	   0.71	  -0.44	   0.00	--------	-1	0.00	*
12:164994	  179.0	1	  101.0	NaN	NaN	   29.0	  24.51	NaN	  24.83	  -0.57	   0.12	0	    4.0	NaN	NaN	    1.2	   1.24	NaN	   1.44	  -0.71	   0.12	1	   57.0	NaN	NaN	   10.7	  22.27	NaN	  22.56	  -0.53	   0.12	0	   17.0	NaN	NaN	   11.1	   1.00	NaN	   1.22	  -0.42	   0.12	--------	-1	0.00	*
12:172617	  309.0	1	  157.0	NaN	NaN	   32.9	  53.56	NaN	  54.13	  -0.57	   0.39	1	    7.0	NaN	NaN	    1.8	   2.34	NaN	   2.62	  -0.65	   0.39	1	  104.0	NaN	NaN	   10.7	  63.04	NaN	  63.56	  -0.53	   0.39	1	   41.0	NaN	NaN	   11.1	  10.61	NaN	  11.36	  -0.41	   0.39	--------	-1	0.00	*
12:197478	  398.0	1	  267.0	NaN	NaN	   29.3	 153.75	NaN	 154.67	  -0.70	   0.06	1	   11.0	NaN	NaN	    1.4	   6.17	NaN	   6.65	  -0.46	   0.06	1	   89.0	NaN	NaN	   10.7	  48.77	NaN	  49.21	  -0.58	   0.06	1	   31.0	NaN	NaN	   11.1	   5.58	NaN	   6.15	  -0.38	   0.06	--------	-1	0.00	*
12:214073	  233.0	1	  109.0	NaN	NaN	   36.1	  21.80	NaN	  22.10	  -0.44	   0.43	1	   11.0	NaN	NaN	    1.2	   6.71	NaN	   7.23	  -0.41	   0.43	1	   86.0	NaN	NaN	   14.2	  37.06	NaN	  37.44	  -0.38	   0.43	0	   27.0	NaN	NaN	   23.4	   0.47	NaN	   0.60	  -0.65	   0.43	--------	-1	0.00	*
12:253073	  178.0	1	  109.0	NaN	NaN	   29.0	  28.94	NaN	  29.32	  -0.49	   0.00	1	   10.0	NaN	NaN	    1.4	   5.29	NaN	   5.74	  -0.40	   0.00	1	   50.0	NaN	NaN	   10.7	  17.41	NaN	  17.64	  -0.36	   0.00	0	    9.0	NaN	NaN	   11.1	   0.07	NaN	   0.11	  -0.50	   0.00	--------	-1	0.00	*
12:268881	  169.0	1	   61.0	NaN	NaN	   29.0	   6.69	NaN	   6.81	  -0.37	   0.00	1	   14.0	NaN	NaN	    1.2	   9.71	NaN	  10.34	  -0.37	   0.00	1	   83.0	NaN	NaN	   10.7	  43.35	NaN	  43.77	  -0.64	   0.00	0	   11.0	NaN	NaN	   11.1	   0.19	NaN	   0.26	  -0.15	   0.00	--------	-1	0.00	*
12:302120	  274.0	1	  132.0	NaN	NaN	   35.7	  34.21	NaN	  34.63	  -0.45	   0.33	1	   16.0	NaN	NaN	    1.9	   9.00	NaN	   9.59	  -0.52	   0.33	1	  100.0	NaN	NaN	   10.7	  59.14	NaN	  59.64	  -0.55	   0.33	0	   26.0	NaN	NaN	   14.6	   1.99	NaN	   2.35	  -0.30	   0.33	--------	-1	0.00	*
12:347392	  509.0	1	  229.0	NaN	NaN	   76.2	  44.14	NaN	  44.64	  -0.60	   0.08	1	   16.0	NaN	NaN	    5.3	   3.50	NaN	   3.85	  -0.55	   0.08	1	  207.0	NaN	NaN	   42.3	  72.15	NaN	  72.71	  -0.57	   0.08	1	   57.0	NaN	NaN	   30.2	   4.54	NaN	   5.06	  -0.43	   0.08	--------	-1	0.00	*
12:350290	  210.0	1	  120.0	NaN	NaN	   72.9	   6.44	NaN	   6.55	  -0.52	   0.14	0	    5.0	NaN	NaN	    5.1	   0.19	NaN	   0.24	  -0.78	   0.14	1	   67.0	NaN	NaN	   43.0	   3.31	NaN	   3.37	  -0.45	   0.14	0	   18.0	NaN	NaN	   28.0	   0.00	NaN	   0.01	  -0.48	   0.14	--------	-1	0.00	*
12:387187	  283.3	1	  136.9	NaN	NaN	   32.0	  41.98	NaN	  42.46	  -0.64	   0.07	1	    9.7	NaN	NaN	    1.2	   5.78	NaN	   6.26	  -0.79	   0.07	1	   86.8	NaN	NaN	   10.7	  46.95	NaN	  47.38	  -0.67	   0.07	1	   49.9	NaN	NaN	   14.4	  11.86	NaN	  12.64	  -0.55	   0.07	--------	-1	0.00	*
12:387261	  278.7	1	  133.1	NaN	NaN	   31.7	  40.49	NaN	  40.96	  -0.69	   0.07	0	    4.3	NaN	NaN	    1.2	   1.86	NaN	   2.12	  -1.06	   0.07	1	  108.2	NaN	NaN	   10.7	  68.01	NaN	  68.56	  -0.75	   0.07	1	   33.1	NaN	NaN	   14.4	   4.61	NaN	   5.13	  -0.59	   0.07	--------	-1	0.00	*
12:395871	  104.0	1	   74.0	NaN	NaN	   29.0	  11.48	NaN	  11.67	  -0.50	   0.00	0	    1.0	NaN	NaN	    1.2	   0.11	NaN	   0.16	  -4.00	   0.00	1	   20.0	NaN	NaN	   10.7	   2.11	NaN	   2.15	  -0.38	   0.00	0	    9.0	NaN	NaN	   11.1	   0.08	NaN	   0.11	  -0.52	   0.00	--------	-1	0.00	*
12:445556	   82.0	0	   33.0	NaN	NaN	   29.0	   0.58	NaN	   0.60	  -0.59	   0.00	0	    4.0	NaN	NaN	    1.2	   1.27	NaN	   1.48	  -0.23	   0.00	1	   33.0	NaN	NaN	   10.7	   7.32	NaN	   7.44	  -0.56	   0.00	0	   12.0	NaN	NaN	   11.1	   0.27	NaN	   0.36	  -0.48	   0.00	--------	-1	0.00	*
12:449435	  503.3	1	  154.9	NaN	NaN	   29.0	  58.95	NaN	  59.54	  -0.48	   0.00	1	   43.1	NaN	NaN	    1.2	  50.32	NaN	  51.55	  -0.54	   0.00	1	  266.2	NaN	NaN	   10.7	 262.13	NaN	 263.22	  -0.56	   0.00	1	   39.1	NaN	NaN	   11.1	  10.07	NaN	  10.79	  -0.49	   0.00	--------	-1	0.00	*
12:449653	  136.7	1	   57.1	NaN	NaN	   29.0	   5.74	NaN	   5.85	  -0.66	   0.00	1	   13.9	NaN	NaN	    1.2	   9.71	NaN	  10.34	  -0.98	   0.00	1	   50.8	NaN	NaN	   10.7	  18.07	NaN	  18.32	  -0.63	   0.00	0	   14.9	NaN	NaN	   11.1	   0.64	NaN	   0.81	  -0.42	   0.00	--------	-1	0.00	*
12:460311	 1105.0	1	  545.0	NaN	NaN	   44.8	 999.00	NaN	 999.00	  -0.64	   0.10	1	   18.0	NaN	NaN	    1.6	  12.10	NaN	  12.80	  -0.51	   0.10	1	  443.0	NaN	NaN	   20.8	 999.00	NaN	 999.00	  -0.65	   0.10	1	   99.0	NaN	NaN	   19.5	  35.53	NaN	  36.67	  -0.52	   0.10	--------	-1	0.00	*
12:563671	  158.0	1	  100.0	NaN	NaN	   30.9	  22.11	NaN	  22.42	  -0.52	   0.16	0	    4.0	NaN	NaN	    1.2	   1.27	NaN	   1.48	  -0.37	   0.16	1	   42.0	NaN	NaN	   11.6	  11.16	NaN	  11.33	  -0.41	   0.16	0	   12.0	NaN	NaN	   14.1	   0.09	NaN	   0.13	  -0.47	   0.16	--------	-1	0.00	*
12:571634	  137.8	0	   40.6	NaN	NaN	   29.0	   1.65	NaN	   1.68	  -0.56	   0.00	1	   12.6	NaN	NaN	    1.3	   8.41	NaN	   8.99	  -0.49	   0.00	1	   49.4	NaN	NaN	   10.8	  17.29	NaN	  17.52	  -0.62	   0.00	1	   35.3	NaN	NaN	   11.1	   7.92	NaN	   8.61	  -0.43	   0.00	--------	-1	0.00	*
12:571744	  276.2	1	   66.4	NaN	NaN	   29.0	   8.78	NaN	   8.92	  -0.58	   0.00	1	   21.4	NaN	NaN	    1.3	  18.52	NaN	  19.38	  -0.72	   0.00	1	  184.6	NaN	NaN	   10.8	 153.37	NaN	 154.21	  -0.74	   0.00	0	    3.7	NaN	NaN	   11.1	  -0.00	NaN	   0.00	  -0.89	   0.00	--------	-1	0.00	*
12:596347	  300.0	1	  243.0	NaN	NaN	   35.5	 113.61	NaN	 114.44	  -0.63	   0.10	1	    6.0	NaN	NaN	    1.2	   2.53	NaN	   2.83	  -0.56	   0.10	1	   29.0	NaN	NaN	   10.7	   5.45	NaN	   5.55	  -0.40	   0.10	0	   22.0	NaN	NaN	   14.1	   1.25	NaN	   1.52	  -0.51	   0.10	--------	-1	0.00	*
12:602255	  282.0	1	  152.0	NaN	NaN	   37.6	  43.53	NaN	  44.03	  -0.59	   0.08	0	    4.0	NaN	NaN	    1.7	   0.85	NaN	   1.01	  -0.60	   0.08	1	  105.0	NaN	NaN	   13.7	  54.03	NaN	  54.49	  -0.70	   0.08	0	   21.0	NaN	NaN	   12.7	   1.40	NaN	   1.69	  -0.41	   0.08	--------	-1	0.00	*
12:663977	  227.2	1	  144.3	NaN	NaN	   29.0	  51.84	NaN	  52.40	  -0.65	   0.29	0	    3.8	NaN	NaN	    1.2	   1.27	NaN	   1.48	  -0.87	   0.29	1	   59.9	NaN	NaN	   10.7	  24.48	NaN	  24.78	  -0.67	   0.29	0	   19.3	NaN	NaN	   11.9	   1.43	NaN	   1.72	  -0.73	   0.29	--------	-1	0.00	*
12:664049	  288.8	1	   77.7	NaN	NaN	   29.0	  13.16	NaN	  13.36	  -0.52	   0.29	1	   29.2	NaN	NaN	    1.2	  29.61	NaN	  30.63	  -0.38	   0.29	1	  155.1	NaN	NaN	   10.7	 119.14	NaN	 119.87	  -0.54	   0.29	1	   26.7	NaN	NaN	   11.7	   3.55	NaN	   4.03	  -0.50	   0.29	--------	-1	0.00	*
12:684703	  178.0	1	   69.0	NaN	NaN	   40.5	   4.47	NaN	   4.54	  -0.37	   0.24	0	    0.0	NaN	NaN	    1.8	  -0.01	NaN	  -0.00	  -4.00	   0.24	1	   62.0	NaN	NaN	   21.2	  12.13	NaN	  12.32	  -0.58	   0.24	1	   47.0	NaN	NaN	   14.5	  10.27	NaN	  10.99	  -0.39	   0.24	--------	-1	0.00	*
12:688012	  240.0	1	   99.0	NaN	NaN	   39.0	  14.98	NaN	  15.20	  -0.39	   0.56	1	   12.0	NaN	NaN	    1.4	   6.99	NaN	   7.51	  -0.38	   0.56	1	   97.0	NaN	NaN	   14.6	  44.98	NaN	  45.41	  -0.52	   0.56	1	   32.0	NaN	NaN	   15.0	   3.55	NaN	   4.03	  -0.37	   0.56	--------	-1	0.00	*
12:691802	  249.0	1	  145.0	NaN	NaN	   46.0	  30.36	NaN	  30.75	  -0.57	   0.11	1	    8.0	NaN	NaN	    1.5	   3.42	NaN	   3.77	  -0.43	   0.11	1	   69.0	NaN	NaN	   12.5	  27.66	NaN	  27.98	  -0.62	   0.11	0	   27.0	NaN	NaN	   20.1	   0.88	NaN	   1.09	  -0.42	   0.11	--------	-1	0.00	*
12:718926	  116.0	1	   54.0	NaN	NaN	   29.0	   4.58	NaN	   4.66	  -0.39	   0.00	1	    6.0	NaN	NaN	    1.2	   2.54	NaN	   2.83	  -0.64	   0.00	1	   41.0	NaN	NaN	   10.7	  11.64	NaN	  11.83	  -0.43	   0.00	0	   15.0	NaN	NaN	   11.1	   0.64	NaN	   0.81	  -0.24	   0.00	--------	-1	0.00	*
12:743298	  223.0	0	   61.0	NaN	NaN	   49.6	   1.17	NaN	   1.19	  -0.35	   0.65	1	   13.0	NaN	NaN	    2.5	   5.26	NaN	   5.70	  -0.58	   0.65	1	  132.0	NaN	NaN	   24.4	  50.96	NaN	  51.41	  -0.51	   0.65	0	   17.0	NaN	NaN	   15.4	   0.32	NaN	   0.42	  -0.62	   0.65	--------	-1	0.00	*
12:756072	  189.0	1	   81.0	NaN	NaN	   33.2	  11.57	NaN	  11.75	  -0.44	   0.00	1	   10.0	NaN	NaN	    1.5	   4.94	NaN	   5.38	  -0.54	   0.00	1	   74.0	NaN	NaN	   10.7	  35.60	NaN	  35.96	  -0.63	   0.00	1	   24.0	NaN	NaN	   12.4	   2.26	NaN	   2.64	  -0.56	   0.00	--------	-1	0.00	*
12:786305	  299.0	1	  151.0	NaN	NaN	   31.5	  51.89	NaN	  52.45	  -0.59	   0.01	1	   14.0	NaN	NaN	    1.4	   8.89	NaN	   9.49	  -0.40	   0.01	1	  107.0	NaN	NaN	   15.3	  51.45	NaN	  51.91	  -0.53	   0.01	1	   27.0	NaN	NaN	   14.5	   2.30	NaN	   2.68	  -0.40	   0.01	--------	-1	0.00	*
12:790328	  566.0	1	  300.0	NaN	NaN	   34.2	 168.28	NaN	 169.23	  -0.59	   0.04	1	   17.0	NaN	NaN	    1.6	  11.14	NaN	  11.81	  -0.72	   0.04	1	  219.0	NaN	NaN	   13.9	 174.12	NaN	 175.02	  -0.80	   0.04	1	   30.0	NaN	NaN	   13.1	   3.85	NaN	   4.35	  -0.43	   0.04	--------	-1	0.00	*
12:791062	  426.0	1	  261.0	NaN	NaN	   33.6	 134.19	NaN	 135.07	  -0.55	   0.00	1	    7.0	NaN	NaN	    1.4	   2.85	NaN	   3.16	  -0.49	   0.00	1	  113.0	NaN	NaN	   13.9	  60.86	NaN	  61.36	  -0.66	   0.00	1	   45.0	NaN	NaN	   12.2	  11.62	NaN	  12.39	  -0.47	   0.00	--------	-1	0.00	*
12:799027	  196.0	1	   81.0	NaN	NaN	   43.3	   6.58	NaN	   6.69	  -0.49	   0.37	1	    8.0	NaN	NaN	    1.2	   4.06	NaN	   4.45	  -0.79	   0.37	1	   85.0	NaN	NaN	   16.5	  31.73	NaN	  32.08	  -0.50	   0.37	0	   22.0	NaN	NaN	   14.8	   1.09	NaN	   1.34	  -0.35	   0.37	--------	-1	0.00	*
12:821918	  209.0	1	   99.0	NaN	NaN	   29.0	  23.44	NaN	  23.75	  -0.51	   0.00	1	   11.0	NaN	NaN	    1.2	   6.70	NaN	   7.23	  -0.95	   0.00	1	   87.0	NaN	NaN	   10.7	  46.95	NaN	  47.38	  -0.67	   0.00	0	   12.0	NaN	NaN	   11.1	   0.27	NaN	   0.36	  -0.49	   0.00	--------	-1	0.00	*
12:834806	  118.0	1	   51.0	NaN	NaN	   29.0	   3.79	NaN	   3.85	  -0.38	   0.00	0	    1.0	NaN	NaN	    1.2	   0.11	NaN	   0.16	  -4.00	   0.00	1	   51.0	NaN	NaN	   10.7	  18.07	NaN	  18.32	  -0.47	   0.00	0	   15.0	NaN	NaN	   12.0	   0.51	NaN	   0.65	  -0.45	   0.00	--------	-1	0.00	*
12:837580	  301.0	1	  153.0	NaN	NaN	   29.0	  57.51	NaN	  58.09	  -0.42	   0.43	1	    8.0	NaN	NaN	    1.2	   4.06	NaN	   4.45	  -0.44	   0.43	1	  116.0	NaN	NaN	   10.7	  75.16	NaN	  75.72	  -0.65	   0.43	1	   24.0	NaN	NaN	   11.7	   2.57	NaN	   2.97	  -0.31	   0.43	--------	-1	0.00	*
12:884202	  193.0	1	   80.0	NaN	NaN	   29.0	  14.03	NaN	  14.25	  -0.44	   0.00	1	    8.0	NaN	NaN	    1.4	   3.69	NaN	   4.05	  -0.69	   0.00	1	   80.0	NaN	NaN	   10.7	  40.72	NaN	  41.12	  -0.56	   0.00	1	   25.0	NaN	NaN	   11.1	   3.19	NaN	   3.65	  -0.44	   0.00	--------	-1	0.00	*
12:908370	  200.0	1	  113.0	NaN	NaN	   39.7	  20.60	NaN	  20.89	  -0.58	   0.59	0	    1.0	NaN	NaN	    1.2	   0.11	NaN	   0.16	  -4.00	   0.59	1	   66.0	NaN	NaN	   10.7	  29.09	NaN	  29.42	  -0.49	   0.59	0	   20.0	NaN	NaN	   11.1	   1.67	NaN	   1.99	  -0.32	   0.59	--------	-1	0.00	*
12:982357	  406.0	1	  149.5	NaN	NaN	   29.0	  55.37	NaN	  55.93	  -0.76	   0.00	1	   24.7	NaN	NaN	    1.2	  22.85	NaN	  23.78	  -0.71	   0.00	1	  207.6	NaN	NaN	   10.7	 182.93	NaN	 183.83	  -0.80	   0.00	1	   24.0	NaN	NaN	   11.8	   2.86	NaN	   3.28	  -0.62	   0.00	--------	-1	0.00	*
12:982467	  172.0	1	   75.5	NaN	NaN	   29.0	  12.31	NaN	  12.50	  -0.63	   0.00	1	   10.3	NaN	NaN	    1.2	   6.71	NaN	   7.23	  -0.67	   0.00	1	   73.4	NaN	NaN	   10.7	  35.60	NaN	  35.96	  -0.70	   0.00	0	   13.0	NaN	NaN	   11.6	   0.31	NaN	   0.42	  -0.58	   0.00	--------	-1	0.00	*
12:1015061	  128.0	1	   74.0	NaN	NaN	   29.0	  11.49	NaN	  11.67	  -0.45	   0.00	0	    3.0	NaN	NaN	    1.5	   0.60	NaN	   0.72	  -0.81	   0.00	1	   37.0	NaN	NaN	   10.7	   9.39	NaN	   9.54	  -0.44	   0.00	0	   14.0	NaN	NaN	   13.0	   0.28	NaN	   0.37	  -0.30	   0.00	--------	-1	0.00	*
12:1016361	  194.0	1	  104.0	NaN	NaN	   29.0	  26.14	NaN	  26.48	  -0.47	   0.00	0	    3.0	NaN	NaN	    1.5	   0.60	NaN	   0.72	  -0.79	   0.00	1	   69.0	NaN	NaN	   10.9	  31.01	NaN	  31.35	  -0.58	   0.00	0	   18.0	NaN	NaN	   15.2	   0.45	NaN	   0.57	  -0.29	   0.00	--------	-1	0.00	*
13:62538	  109.0	1	   67.0	NaN	NaN	   30.7	   7.88	NaN	   8.01	  -0.45	   0.00	0	    2.0	NaN	NaN	    2.5	   0.10	NaN	   0.14	  -1.54	   0.00	1	   31.0	NaN	NaN	   11.6	   5.64	NaN	   5.74	  -0.32	   0.00	0	    9.0	NaN	NaN	   11.5	   0.06	NaN	   0.09	  -0.93	   0.00	--------	-1	0.00	*
13:64379	  225.0	1	   92.0	NaN	NaN	   30.7	  18.38	NaN	  18.63	  -0.50	   0.31	1	   17.0	NaN	NaN	    2.7	   7.78	NaN	   8.35	  -0.38	   0.31	1	   98.0	NaN	NaN	   16.5	  41.52	NaN	  41.93	  -0.54	   0.31	0	   18.0	NaN	NaN	   11.5	   1.10	NaN	   1.35	  -0.67	   0.31	--------	-1	0.00	*
13:86652	  228.0	1	  125.0	NaN	NaN	   39.7	  26.28	NaN	  26.62	  -0.56	   0.38	1	    9.0	NaN	NaN	    2.2	   3.02	NaN	   3.35	  -0.43	   0.38	1	   72.0	NaN	NaN	   13.2	  28.42	NaN	  28.74	  -0.54	   0.38	0	   22.0	NaN	NaN	   13.1	   1.51	NaN	   1.81	  -0.42	   0.38	--------	-1	0.00	*
13:113964	  604.0	1	  235.0	NaN	NaN	   30.7	 119.80	NaN	 120.65	  -0.70	   0.02	1	   29.0	NaN	NaN	    1.4	  26.77	NaN	  27.73	  -0.74	   0.02	1	  304.0	NaN	NaN	   11.6	 304.40	NaN	 305.54	  -0.64	   0.02	1	   36.0	NaN	NaN	   13.6	   5.87	NaN	   6.46	  -0.53	   0.02	--------	-1	0.00	*
13:162293	  425.0	1	  219.0	NaN	NaN	   32.0	 102.60	NaN	 103.38	  -0.52	   0.22	1	   14.0	NaN	NaN	    1.4	   9.05	NaN	   9.65	  -0.41	   0.22	1	  138.0	NaN	NaN	   12.3	  91.18	NaN	  91.81	  -0.59	   0.22	1	   54.0	NaN	NaN	   14.5	  14.01	NaN	  14.85	  -0.35	   0.22	--------	-1	0.00	*
13:203734	  151.0	1	   80.0	NaN	NaN	   34.1	  10.62	NaN	  10.78	  -0.41	   0.00	1	    7.0	NaN	NaN	    1.4	   2.97	NaN	   3.29	  -0.35	   0.00	1	   45.0	NaN	NaN	   11.6	  12.86	NaN	  13.05	  -0.49	   0.00	0	   19.0	NaN	NaN	   12.4	   1.08	NaN	   1.32	  -0.97	   0.00	--------	-1	0.00	*
13:208484	  115.0	1	   62.0	NaN	NaN	   35.2	   4.46	NaN	   4.54	  -0.41	   0.00	1	    6.0	NaN	NaN	    1.4	   2.29	NaN	   2.57	  -0.66	   0.00	1	   28.0	NaN	NaN	   11.6	   4.40	NaN	   4.48	  -0.57	   0.00	0	   19.0	NaN	NaN	   14.9	   0.60	NaN	   0.76	  -0.48	   0.00	--------	-1	0.00	*
13:219074	  276.0	1	  219.0	NaN	NaN	   30.7	 105.93	NaN	 106.73	  -0.64	   0.05	0	    2.0	NaN	NaN	    1.4	   0.33	NaN	   0.41	  -1.25	   0.05	1	   32.0	NaN	NaN	   11.6	   6.08	NaN	   6.19	  -0.45	   0.05	1	   23.0	NaN	NaN	   11.5	   2.36	NaN	   2.75	  -0.48	   0.05	--------	-1	0.00	*
13:234136	  355.4	1	  212.2	NaN	NaN	   46.7	  69.04	NaN	  69.68	  -0.64	   0.00	1	   11.0	NaN	NaN	    2.3	   4.11	NaN	   4.51	  -1.02	   0.00	1	  107.7	NaN	NaN	   14.1	  55.63	NaN	  56.11	  -0.65	   0.00	0	   24.6	NaN	NaN	   14.8	   1.68	NaN	   2.00	  -0.55	   0.00	--------	-1	0.00	*
13:241658	   75.8	1	   45.6	NaN	NaN	   30.7	   2.20	NaN	   2.24	  -0.56	   0.00	0	    0.0	NaN	NaN	    1.4	   0.10	NaN	   0.13	  -2.87	   0.00	1	   22.0	NaN	NaN	   11.6	   2.63	NaN	   2.68	  -0.75	   0.00	0	    8.2	NaN	NaN	   12.9	   0.02	NaN	   0.05	  -0.11	   0.00	--------	-1	0.00	*
13:241881	  253.2	1	  139.4	NaN	NaN	   30.7	  45.78	NaN	  46.30	  -0.62	   0.00	0	    5.0	NaN	NaN	    1.4	   1.67	NaN	   1.90	  -0.28	   0.00	1	   73.0	NaN	NaN	   11.6	  32.57	NaN	  32.92	  -0.56	   0.00	1	   35.8	NaN	NaN	   12.9	   6.38	NaN	   7.01	  -0.51	   0.00	--------	-1	0.00	*
13:265822	  425.0	1	  134.0	NaN	NaN	   35.7	  35.37	NaN	  35.80	  -0.57	   0.03	1	   18.0	NaN	NaN	    1.4	  13.27	NaN	  14.00	  -0.56	   0.03	1	  238.0	NaN	NaN	   14.5	 192.49	NaN	 193.42	  -0.61	   0.03	1	   35.0	NaN	NaN	   15.7	   4.22	NaN	   4.73	  -0.45	   0.03	--------	-1	0.00	*
13:267501	  271.0	1	  154.0	NaN	NaN	   37.7	  44.66	NaN	  45.17	  -0.53	   0.10	0	    5.0	NaN	NaN	    1.4	   1.67	NaN	   1.90	  -1.44	   0.10	1	   93.0	NaN	NaN	   14.8	  41.20	NaN	  41.61	  -0.63	   0.10	0	   19.0	NaN	NaN	   15.0	   0.58	NaN	   0.74	  -0.30	   0.10	--------	-1	0.00	*
13:285733	  265.7	1	  104.4	NaN	NaN	   48.8	  11.48	NaN	  11.65	  -0.66	   0.04	1	   13.3	NaN	NaN	    3.3	   4.63	NaN	   5.05	  -0.95	   0.04	1	  125.8	NaN	NaN	   28.8	  39.57	NaN	  39.97	  -0.79	   0.04	0	   22.2	NaN	NaN	   15.0	   1.22	NaN	   1.48	  -0.85	   0.04	--------	-1	0.00	*
13:285770	  486.3	1	  180.6	NaN	NaN	   49.0	  46.41	NaN	  46.94	  -0.70	   0.04	1	   16.7	NaN	NaN	    3.3	   6.62	NaN	   7.13	  -0.82	   0.04	1	  275.2	NaN	NaN	   28.8	 164.46	NaN	 165.32	  -0.75	   0.04	0	   13.8	NaN	NaN	   15.0	   0.13	NaN	   0.19	  -0.67	   0.04	--------	-1	0.00	*
13:304204	  147.0	1	   91.0	NaN	NaN	   30.7	  17.90	NaN	  18.16	  -0.48	   0.00	1	    6.0	NaN	NaN	    1.4	   2.29	NaN	   2.57	  -0.83	   0.00	1	   29.0	NaN	NaN	   11.6	   4.80	NaN	   4.89	  -0.49	   0.00	0	   21.0	NaN	NaN	   12.6	   1.44	NaN	   1.74	  -0.85	   0.00	--------	-1	0.00	*
13:313281	  923.0	1	  479.0	NaN	NaN	   30.7	 999.00	NaN	 999.00	  -0.71	   0.07	1	   26.0	NaN	NaN	    1.4	  22.85	NaN	  23.78	  -0.53	   0.07	1	  310.0	NaN	NaN	   11.6	 312.92	NaN	 314.07	  -0.70	   0.07	1	  108.0	NaN	NaN	   13.5	  56.56	NaN	  57.84	  -0.72	   0.07	--------	-1	0.00	*
13:336733	  126.0	1	   62.0	NaN	NaN	   39.1	   3.32	NaN	   3.37	  -0.40	   0.13	0	    2.0	NaN	NaN	    2.6	   0.10	NaN	   0.14	  -3.58	   0.13	1	   43.0	NaN	NaN	   20.2	   5.06	NaN	   5.16	  -0.50	   0.13	0	   19.0	NaN	NaN	   14.3	   0.68	NaN	   0.86	  -0.83	   0.13	--------	-1	0.00	*
13:363141	   86.0	1	   51.0	NaN	NaN	   30.7	   3.26	NaN	   3.31	  -0.43	   0.00	0	    3.0	NaN	NaN	    1.4	   0.68	NaN	   0.81	  -0.59	   0.00	0	   17.0	NaN	NaN	   11.6	   1.06	NaN	   1.08	  -0.47	   0.00	0	   15.0	NaN	NaN	   12.1	   0.48	NaN	   0.62	  -0.48	   0.00	--------	-1	0.00	*
13:379565	  597.5	1	  153.1	NaN	NaN	   30.7	  55.28	NaN	  55.85	  -0.48	   0.00	1	   74.3	NaN	NaN	    1.4	  98.65	NaN	 100.13	  -0.60	   0.00	1	  328.5	NaN	NaN	   11.6	 999.00	NaN	 999.00	  -0.58	   0.00	1	   41.7	NaN	NaN	   11.9	  10.31	NaN	  11.04	  -0.32	   0.00	--------	-1	0.00	*
