Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
12:756708	  128.0	1	   68.0	NaN	NaN	   26.5	  10.73	NaN	  10.92	  -0.72	   0.00	1	   11.0	NaN	NaN	    3.8	   2.56	NaN	   2.68	  -0.48	   0.00	1	   41.0	NaN	NaN	   13.9	   8.39	NaN	   8.50	  -0.70	   0.00	0	    8.0	NaN	NaN	    6.0	   0.34	NaN	   0.59	  -0.74	   0.00	--------	-1	0.00	*
12:768886	  330.0	1	  170.0	NaN	NaN	   26.2	  76.37	NaN	  77.07	  -0.75	   0.54	1	   28.0	NaN	NaN	    4.5	  12.65	NaN	  13.06	  -0.44	   0.54	1	  118.0	NaN	NaN	   14.6	  63.07	NaN	  63.57	  -0.62	   0.54	0	   14.0	NaN	NaN	    6.8	   1.58	NaN	   2.00	  -0.72	   0.54	--------	-1	0.00	*
12:799114	  119.0	0	   40.0	NaN	NaN	   28.7	   1.52	NaN	   1.58	  -0.72	   0.00	1	   17.0	NaN	NaN	    6.7	   3.09	NaN	   3.23	  -0.68	   0.00	1	   55.0	NaN	NaN	   22.1	   8.42	NaN	   8.53	  -0.74	   0.00	0	    7.0	NaN	NaN	    7.4	   0.08	NaN	   0.22	  -1.32	   0.00	--------	-1	0.00	*
12:973005	  179.0	1	   88.0	NaN	NaN	   23.8	  23.07	NaN	  23.43	  -0.66	   0.00	1	   25.0	NaN	NaN	    3.8	  11.79	NaN	  12.18	  -0.68	   0.00	1	   56.0	NaN	NaN	   13.9	  16.70	NaN	  16.88	  -0.68	   0.00	0	   10.0	NaN	NaN	    5.7	   0.84	NaN	   1.18	  -0.59	   0.00	--------	-1	0.00	*
13:174	   90.0	0	   26.0	NaN	NaN	   25.6	   0.29	NaN	   0.31	  -0.75	   0.47	1	   28.0	NaN	NaN	    4.1	  13.51	NaN	  13.93	  -0.75	   0.47	0	   25.0	NaN	NaN	   15.3	   1.83	NaN	   1.87	  -0.81	   0.47	0	   11.0	NaN	NaN	    5.8	   1.07	NaN	   1.44	  -0.64	   0.47	--------	-1	0.00	*
13:15169	  323.0	1	  140.0	NaN	NaN	   27.9	  50.32	NaN	  50.92	  -0.74	   0.51	1	   29.0	NaN	NaN	    4.4	  13.76	NaN	  14.20	  -0.61	   0.51	1	  135.0	NaN	NaN	   19.0	  65.57	NaN	  66.09	  -0.82	   0.51	1	   19.0	NaN	NaN	    6.3	   3.88	NaN	   4.49	  -0.57	   0.51	--------	-1	0.00	*
13:113905	 1173.0	1	  475.0	NaN	NaN	   32.8	 999.00	NaN	 999.00	  -0.63	   0.26	1	  132.0	NaN	NaN	    5.9	 123.86	NaN	 125.11	  -0.70	   0.26	1	  526.0	NaN	NaN	   20.2	 999.00	NaN	 999.00	  -0.70	   0.26	1	   40.0	NaN	NaN	    6.8	  16.55	NaN	  17.61	  -0.74	   0.26	--------	-1	0.00	*
13:162030	  899.0	1	  354.0	NaN	NaN	   28.3	 247.61	NaN	 248.85	  -0.73	   0.24	1	   99.0	NaN	NaN	    4.8	  89.86	NaN	  90.98	  -0.67	   0.24	1	  372.0	NaN	NaN	   15.8	 999.00	NaN	 999.00	  -0.76	   0.24	1	   74.0	NaN	NaN	    6.3	  49.32	NaN	  50.97	  -0.70	   0.24	--------	-1	0.00	*
13:164678	  149.2	1	   73.4	NaN	NaN	   28.0	  12.14	NaN	  12.36	  -0.76	   0.00	1	   16.0	NaN	NaN	    4.9	   4.09	NaN	   4.26	  -0.77	   0.00	1	   54.3	NaN	NaN	   15.6	  13.94	NaN	  14.09	  -0.73	   0.00	0	    5.6	NaN	NaN	    5.8	   0.12	NaN	   0.28	  -1.17	   0.00	--------	-1	0.00	*
13:202776	  309.0	1	  125.0	NaN	NaN	   26.0	  43.22	NaN	  43.77	  -0.68	   0.29	1	   28.0	NaN	NaN	    4.1	  13.50	NaN	  13.93	  -0.80	   0.29	1	  135.0	NaN	NaN	   15.3	  76.67	NaN	  77.23	  -0.77	   0.29	1	   21.0	NaN	NaN	    6.1	   5.01	NaN	   5.69	  -0.48	   0.29	--------	-1	0.00	*
13:235999	  245.5	1	  145.1	NaN	NaN	   30.0	  50.78	NaN	  51.39	  -0.76	   0.00	0	    9.4	NaN	NaN	    5.7	   1.12	NaN	   1.18	  -0.82	   0.00	1	   83.3	NaN	NaN	   18.3	  28.17	NaN	  28.42	  -0.64	   0.00	0	    7.6	NaN	NaN	    6.9	   0.20	NaN	   0.42	  -0.68	   0.00	--------	-1	0.00	*
13:236136	  331.7	1	  124.8	NaN	NaN	   29.2	  38.30	NaN	  38.83	  -0.93	   0.00	0	   10.6	NaN	NaN	    5.6	   1.48	NaN	   1.56	  -1.04	   0.00	1	  196.4	NaN	NaN	   18.6	 125.28	NaN	 126.03	  -0.84	   0.00	0	    0.0	NaN	NaN	    6.9	  -0.01	NaN	   0.00	  -0.91	   0.00	--------	-1	0.00	*
13:236196	  210.8	1	   49.1	NaN	NaN	   29.2	   3.46	NaN	   3.55	  -0.74	   0.00	1	   41.0	NaN	NaN	    5.6	  21.64	NaN	  22.22	  -0.77	   0.00	1	  104.3	NaN	NaN	   18.3	  43.03	NaN	  43.42	  -0.75	   0.00	1	   16.4	NaN	NaN	    7.0	   2.51	NaN	   3.01	  -0.85	   0.00	--------	-1	0.00	*
13:266718	  240.0	1	  114.0	NaN	NaN	   32.0	  28.34	NaN	  28.76	  -0.83	   0.38	1	   17.0	NaN	NaN	    5.1	   4.46	NaN	   4.64	  -0.66	   0.38	1	   86.0	NaN	NaN	   20.9	  25.70	NaN	  25.93	  -0.78	   0.38	1	   23.0	NaN	NaN	    6.8	   5.35	NaN	   6.04	  -0.85	   0.38	--------	-1	0.00	*
13:285572	  391.0	1	  249.0	NaN	NaN	   32.1	 128.79	NaN	 129.73	  -0.71	   0.00	1	   11.5	NaN	NaN	    4.4	   2.56	NaN	   2.68	  -0.29	   0.00	1	  106.1	NaN	NaN	   19.8	  41.50	NaN	  41.87	  -0.64	   0.00	1	   24.3	NaN	NaN	    7.5	   5.70	NaN	   6.41	  -0.65	   0.00	--------	-1	0.00	*
13:285732	  753.0	1	  278.0	NaN	NaN	   31.9	 155.24	NaN	 156.23	  -0.86	   0.00	1	  101.5	NaN	NaN	    4.6	  95.08	NaN	  96.21	  -0.76	   0.00	1	  348.9	NaN	NaN	   19.8	 292.18	NaN	 293.34	  -0.78	   0.00	1	   24.7	NaN	NaN	    7.4	   5.83	NaN	   6.56	  -0.77	   0.00	--------	-1	0.00	*
13:317776	   86.0	0	   34.0	NaN	NaN	   25.6	   1.15	NaN	   1.20	  -0.69	   0.00	1	   13.0	NaN	NaN	    4.1	   3.27	NaN	   3.42	  -0.68	   0.00	1	   32.0	NaN	NaN	   15.3	   3.84	NaN	   3.91	  -0.96	   0.00	0	    7.0	NaN	NaN	    6.4	   0.15	NaN	   0.34	  -0.55	   0.00	--------	-1	0.00	*
13:330078	  285.0	1	   89.0	NaN	NaN	   25.6	  21.69	NaN	  22.03	  -0.95	   0.06	1	   37.0	NaN	NaN	    4.1	  21.52	NaN	  22.09	  -0.78	   0.06	1	  150.0	NaN	NaN	   15.3	  91.16	NaN	  91.80	  -0.83	   0.06	0	    9.0	NaN	NaN	    5.8	   0.57	NaN	   0.87	  -0.65	   0.06	--------	-1	0.00	*
13:359699	  244.0	1	  116.0	NaN	NaN	   25.6	  37.83	NaN	  38.34	  -0.73	   0.00	1	   25.0	NaN	NaN	    4.8	   9.83	NaN	  10.19	  -0.94	   0.00	1	   86.0	NaN	NaN	   16.4	  32.75	NaN	  33.05	  -0.82	   0.00	1	   17.0	NaN	NaN	    6.6	   2.78	NaN	   3.33	  -0.58	   0.00	--------	-1	0.00	*
13:379778	  357.1	1	  225.8	NaN	NaN	   29.8	 114.47	NaN	 115.30	  -0.64	   0.04	1	   32.5	NaN	NaN	    4.1	  17.85	NaN	  18.36	  -0.62	   0.04	1	   88.3	NaN	NaN	   16.5	  34.62	NaN	  34.94	  -0.50	   0.04	0	   10.5	NaN	NaN	    7.3	   0.62	NaN	   0.92	  -0.44	   0.04	--------	-1	0.00	*
13:379892	 1233.9	1	  584.2	NaN	NaN	   29.9	 999.00	NaN	 999.00	  -0.70	   0.04	1	  151.5	NaN	NaN	    4.1	 173.60	NaN	 175.06	  -0.78	   0.04	1	  451.7	NaN	NaN	   15.8	 999.00	NaN	 999.00	  -0.74	   0.04	1	   46.5	NaN	NaN	    7.9	  19.54	NaN	  20.76	  -0.83	   0.04	--------	-1	0.00	*
13:410174	  199.0	1	   88.0	NaN	NaN	   25.6	  21.16	NaN	  21.49	  -0.75	   0.28	1	   12.0	NaN	NaN	    4.1	   2.78	NaN	   2.91	  -1.03	   0.28	1	   85.0	NaN	NaN	   15.3	  34.14	NaN	  34.45	  -0.76	   0.28	0	   14.0	NaN	NaN	    6.7	   1.62	NaN	   2.05	  -0.64	   0.28	--------	-1	0.00	*
13:444300	  244.0	1	  108.0	NaN	NaN	   25.6	  32.73	NaN	  33.19	  -0.78	   0.29	1	   24.0	NaN	NaN	    4.1	  10.32	NaN	  10.69	  -0.69	   0.29	1	   96.0	NaN	NaN	   15.3	  42.59	NaN	  42.97	  -0.74	   0.29	1	   16.0	NaN	NaN	    6.3	   2.56	NaN	   3.09	  -0.85	   0.29	--------	-1	0.00	*
13:515133	  209.0	1	  103.0	NaN	NaN	   25.6	  29.66	NaN	  30.10	  -0.67	   0.10	1	   13.0	NaN	NaN	    4.2	   3.24	NaN	   3.39	  -0.54	   0.10	1	   86.0	NaN	NaN	   15.3	  34.87	NaN	  35.20	  -0.83	   0.10	0	    7.0	NaN	NaN	    6.5	   0.14	NaN	   0.33	  -0.60	   0.10	--------	-1	0.00	*
13:517997	  166.6	1	   81.9	NaN	NaN	   25.6	  18.06	NaN	  18.35	  -0.81	   0.00	1	   23.2	NaN	NaN	    5.5	   8.03	NaN	   8.35	  -1.07	   0.00	1	   56.2	NaN	NaN	   15.3	  15.38	NaN	  15.54	  -0.87	   0.00	0	    5.3	NaN	NaN	    7.4	   0.02	NaN	   0.12	  -0.71	   0.00	--------	-1	0.00	*
13:518210	   89.2	1	   42.7	NaN	NaN	   25.6	   2.91	NaN	   2.99	  -0.78	   0.00	0	    6.1	NaN	NaN	    5.3	   0.51	NaN	   0.54	  -0.83	   0.00	1	   40.3	NaN	NaN	   15.3	   7.33	NaN	   7.42	  -1.04	   0.00	0	    0.0	NaN	NaN	    6.7	  -0.01	NaN	   0.00	  -4.00	   0.00	--------	-1	0.00	*
13:534521	 1158.0	1	  284.0	NaN	NaN	   29.1	 170.88	NaN	 171.94	  -0.73	   0.10	1	  171.0	NaN	NaN	    5.5	 183.86	NaN	 185.36	  -0.76	   0.10	1	  633.0	NaN	NaN	   19.8	 999.00	NaN	 999.00	  -0.63	   0.10	1	   70.0	NaN	NaN	    6.6	  44.16	NaN	  45.76	  -0.73	   0.10	--------	-1	0.00	*
13:644731	  479.0	1	  283.0	NaN	NaN	   30.1	 166.37	NaN	 167.40	  -0.80	   0.20	1	   23.0	NaN	NaN	    4.4	   9.15	NaN	   9.49	  -0.68	   0.20	1	  145.0	NaN	NaN	   15.3	  86.26	NaN	  86.87	  -0.85	   0.20	1	   28.0	NaN	NaN	    5.8	   9.58	NaN	  10.48	  -0.98	   0.20	--------	-1	0.00	*
13:661647	  207.0	1	   97.0	NaN	NaN	   25.6	  26.14	NaN	  26.54	  -0.81	   0.32	0	   10.0	NaN	NaN	    4.1	   1.91	NaN	   1.99	  -0.68	   0.32	1	   80.0	NaN	NaN	   15.3	  30.50	NaN	  30.77	  -0.81	   0.32	1	   20.0	NaN	NaN	    8.9	   2.53	NaN	   3.05	  -0.45	   0.32	--------	-1	0.00	*
13:736436	  395.0	1	  185.0	NaN	NaN	   35.0	  69.55	NaN	  70.22	  -0.81	   0.22	1	   39.0	NaN	NaN	    4.1	  23.43	NaN	  24.03	  -0.77	   0.22	1	  148.0	NaN	NaN	   17.8	  80.62	NaN	  81.21	  -0.84	   0.22	1	   23.0	NaN	NaN	    6.0	   6.23	NaN	   6.99	  -0.56	   0.22	--------	-1	0.00	*
13:751375	  592.3	1	  160.1	NaN	NaN	   29.2	  63.04	NaN	  63.71	  -0.83	   0.13	1	  136.9	NaN	NaN	    6.2	 127.63	NaN	 128.92	  -0.89	   0.13	1	  271.9	NaN	NaN	   24.8	 176.48	NaN	 177.34	  -0.71	   0.13	1	   23.4	NaN	NaN	    7.8	   4.92	NaN	   5.57	  -0.82	   0.13	--------	-1	0.00	*
13:751406	  700.7	1	  229.9	NaN	NaN	   29.4	 118.98	NaN	 119.83	  -0.87	   0.13	1	   95.1	NaN	NaN	    6.2	  75.61	NaN	  76.68	  -0.95	   0.13	1	  352.1	NaN	NaN	   24.8	 265.39	NaN	 266.49	  -0.79	   0.13	1	   23.6	NaN	NaN	    7.8	   4.91	NaN	   5.57	  -0.86	   0.13	--------	-1	0.00	*
13:756201	  327.0	1	  149.0	NaN	NaN	   28.3	  55.96	NaN	  56.60	  -0.85	   0.19	1	   29.0	NaN	NaN	    4.1	  14.32	NaN	  14.78	  -0.57	   0.19	1	  137.0	NaN	NaN	   15.3	  78.56	NaN	  79.14	  -0.79	   0.19	0	   12.0	NaN	NaN	    5.8	   1.38	NaN	   1.78	  -0.91	   0.19	--------	-1	0.00	*
13:775104	  198.0	1	   89.0	NaN	NaN	   25.6	  21.69	NaN	  22.03	  -0.81	   0.08	1	   19.0	NaN	NaN	    4.1	   6.79	NaN	   7.05	  -0.73	   0.08	1	   81.0	NaN	NaN	   15.3	  31.22	NaN	  31.50	  -0.65	   0.08	0	    9.0	NaN	NaN	    7.1	   0.31	NaN	   0.55	  -0.85	   0.08	--------	-1	0.00	*
13:787886	  222.0	1	  112.0	NaN	NaN	   27.0	  33.18	NaN	  33.65	  -0.68	   0.33	1	   16.0	NaN	NaN	    4.1	   4.92	NaN	   5.12	  -1.31	   0.33	1	   79.0	NaN	NaN	   15.3	  29.79	NaN	  30.06	  -0.70	   0.33	1	   15.0	NaN	NaN	    5.8	   2.47	NaN	   2.98	  -0.77	   0.33	--------	-1	0.00	*
13:812299	  272.0	1	  163.0	NaN	NaN	   25.6	  72.26	NaN	  72.95	  -0.75	   0.00	1	   16.0	NaN	NaN	    4.1	   4.92	NaN	   5.12	  -0.83	   0.00	1	   75.0	NaN	NaN	   15.3	  26.99	NaN	  27.23	  -0.67	   0.00	1	   18.0	NaN	NaN	    5.8	   3.81	NaN	   4.40	  -0.91	   0.00	--------	-1	0.00	*
13:849635	  270.0	1	   97.0	NaN	NaN	   25.6	  26.15	NaN	  26.54	  -0.72	   0.18	1	   47.0	NaN	NaN	    9.6	  16.98	NaN	  17.48	  -0.87	   0.18	1	  109.0	NaN	NaN	   15.3	  53.30	NaN	  53.75	  -0.77	   0.18	1	   17.0	NaN	NaN	    5.8	   3.33	NaN	   3.90	  -0.61	   0.18	--------	-1	0.00	*
13:907110	  134.0	1	   39.0	NaN	NaN	   25.6	   2.03	NaN	   2.10	  -0.81	   0.00	1	   19.0	NaN	NaN	    4.1	   6.79	NaN	   7.05	  -0.44	   0.00	1	   46.0	NaN	NaN	   15.3	   9.62	NaN	   9.74	  -0.71	   0.00	1	   30.0	NaN	NaN	    5.8	  10.95	NaN	  11.90	  -0.72	   0.00	--------	-1	0.00	*
14:207196	   66.0	1	   47.6	NaN	NaN	   25.9	   4.08	NaN	   4.18	  -0.57	   0.00	0	    1.6	NaN	NaN	    3.2	   0.07	NaN	   0.08	   0.07	   0.00	0	   13.6	NaN	NaN	   12.2	   0.45	NaN	   0.46	  -0.17	   0.00	0	    3.2	NaN	NaN	    5.6	   0.00	NaN	   0.09	  -0.14	   0.00	--------	-1	0.00	*
14:207376	  494.0	1	  229.4	NaN	NaN	   26.3	 128.63	NaN	 129.56	  -0.89	   0.00	1	   51.4	NaN	NaN	    3.2	  42.18	NaN	  42.98	  -0.85	   0.00	1	  197.4	NaN	NaN	   12.2	 159.44	NaN	 160.27	  -0.70	   0.00	1	   15.8	NaN	NaN	    6.0	   2.77	NaN	   3.31	  -0.88	   0.00	--------	-1	0.00	*
14:271728	   65.0	0	   24.0	NaN	NaN	   22.1	   0.40	NaN	   0.43	  -0.75	   0.00	0	    7.0	NaN	NaN	    3.2	   1.28	NaN	   1.35	  -0.89	   0.00	1	   34.0	NaN	NaN	   12.2	   6.54	NaN	   6.62	  -0.70	   0.00	0	    0.0	NaN	NaN	    6.6	  -0.00	NaN	  -0.00	  -4.00	   0.00	--------	-1	0.00	*
14:300187	  181.0	1	   73.0	NaN	NaN	   23.2	  15.77	NaN	  16.03	  -0.80	   0.26	1	   24.0	NaN	NaN	    3.6	  11.68	NaN	  12.06	  -0.63	   0.26	1	   75.0	NaN	NaN	   14.2	  28.87	NaN	  29.13	  -0.74	   0.26	0	    9.0	NaN	NaN	    6.3	   0.46	NaN	   0.74	  -0.82	   0.26	--------	-1	0.00	*
14:321035	   74.0	0	   27.0	NaN	NaN	   26.9	   0.26	NaN	   0.29	  -0.92	   0.00	1	   12.0	NaN	NaN	    4.0	   2.94	NaN	   3.07	  -1.24	   0.00	1	   30.0	NaN	NaN	   14.6	   3.48	NaN	   3.55	  -0.63	   0.00	0	    5.0	NaN	NaN	    6.1	   0.02	NaN	   0.13	  -0.67	   0.00	--------	-1	0.00	*
14:340061	  232.0	1	   62.0	NaN	NaN	   27.7	   7.69	NaN	   7.83	  -0.51	   0.25	1	   42.0	NaN	NaN	    3.7	  28.27	NaN	  28.94	  -0.68	   0.25	1	  120.0	NaN	NaN	   14.2	  66.17	NaN	  66.70	  -0.66	   0.25	0	    8.0	NaN	NaN	    7.6	   0.13	NaN	   0.30	  -0.62	   0.25	--------	-1	0.00	*
14:345470	  147.0	1	   52.0	NaN	NaN	   25.2	   5.59	NaN	   5.71	  -0.45	   0.42	1	   25.0	NaN	NaN	    4.0	  11.51	NaN	  11.89	  -0.44	   0.42	1	   63.0	NaN	NaN	   12.2	  23.87	NaN	  24.09	  -0.66	   0.42	0	    7.0	NaN	NaN	    7.8	   0.05	NaN	   0.18	  -0.56	   0.42	--------	-1	0.00	*
14:407380	  312.0	1	  190.0	NaN	NaN	   27.5	  89.84	NaN	  90.57	  -0.66	   0.12	1	   13.0	NaN	NaN	    3.2	   4.32	NaN	   4.50	  -0.82	   0.12	1	   95.0	NaN	NaN	   12.2	  49.59	NaN	  50.01	  -0.83	   0.12	0	   14.0	NaN	NaN	    6.3	   1.83	NaN	   2.27	  -0.65	   0.12	--------	-1	0.00	*
14:424440	  127.0	1	   59.0	NaN	NaN	   24.0	   8.77	NaN	   8.93	  -0.68	   0.18	1	   10.0	NaN	NaN	    3.4	   2.44	NaN	   2.55	  -0.61	   0.18	1	   42.0	NaN	NaN	   12.3	  10.47	NaN	  10.59	  -0.70	   0.18	1	   16.0	NaN	NaN	    6.8	   2.24	NaN	   2.72	  -0.64	   0.18	--------	-1	0.00	*
14:431030	  205.0	1	   63.0	NaN	NaN	   26.3	   8.85	NaN	   9.01	  -0.66	   0.52	1	   26.0	NaN	NaN	    5.3	   9.58	NaN	   9.94	  -0.53	   0.52	1	  108.0	NaN	NaN	   13.8	  56.52	NaN	  56.98	  -0.78	   0.52	0	    8.0	NaN	NaN	    7.2	   0.16	NaN	   0.36	  -0.57	   0.52	--------	-1	0.00	*
14:491019	  185.0	1	  106.0	NaN	NaN	   32.7	  23.30	NaN	  23.67	  -0.68	   0.00	1	   14.0	NaN	NaN	    5.7	   2.52	NaN	   2.64	  -0.76	   0.00	1	   61.0	NaN	NaN	   17.2	  15.38	NaN	  15.55	  -0.69	   0.00	0	    4.0	NaN	NaN	    7.8	  -0.02	NaN	   0.02	  -0.98	   0.00	--------	-1	0.00	*
14:493055	  124.0	1	   60.0	NaN	NaN	   27.7	   7.03	NaN	   7.16	  -0.62	   0.00	1	   14.0	NaN	NaN	    4.0	   3.99	NaN	   4.16	  -1.08	   0.00	1	   44.0	NaN	NaN	   13.7	  10.11	NaN	  10.24	  -0.96	   0.00	0	    6.0	NaN	NaN	    6.1	   0.09	NaN	   0.24	  -1.14	   0.00	--------	-1	0.00	*
14:651894	  358.0	1	  138.0	NaN	NaN	   36.9	  36.17	NaN	  36.66	  -0.58	   0.40	1	   39.0	NaN	NaN	    5.2	  20.07	NaN	  20.63	  -0.61	   0.40	1	  164.0	NaN	NaN	   20.7	  86.01	NaN	  86.62	  -0.71	   0.40	0	   17.0	NaN	NaN	   10.0	   1.20	NaN	   1.58	  -0.65	   0.40	--------	-1	0.00	*
14:653637	  257.0	1	   95.0	NaN	NaN	   42.5	  11.34	NaN	  11.54	  -0.80	   0.26	1	   38.0	NaN	NaN	    5.6	  18.10	NaN	  18.62	  -0.95	   0.26	1	  110.0	NaN	NaN	   23.7	  36.96	NaN	  37.30	  -0.76	   0.26	0	   14.0	NaN	NaN	   10.0	   0.58	NaN	   0.88	  -1.24	   0.26	--------	-1	0.00	*
14:654832	  502.0	1	  323.0	NaN	NaN	   40.0	 170.63	NaN	 171.68	  -0.81	   0.34	1	   37.0	NaN	NaN	    4.1	  21.62	NaN	  22.20	  -0.79	   0.34	1	  119.0	NaN	NaN	   20.1	  49.98	NaN	  50.41	  -0.91	   0.34	1	   23.0	NaN	NaN	    8.4	   4.02	NaN	   4.63	  -0.46	   0.34	--------	-1	0.00	*
14:691458	  143.0	1	   58.0	NaN	NaN	   22.1	   9.60	NaN	   9.77	  -0.52	   0.30	1	   16.0	NaN	NaN	    3.2	   6.28	NaN	   6.52	  -0.52	   0.30	1	   59.0	NaN	NaN	   14.8	  17.40	NaN	  17.59	  -0.68	   0.30	0	   10.0	NaN	NaN	    5.9	   0.79	NaN	   1.12	  -0.72	   0.30	--------	-1	0.00	*
15:79871	  165.0	1	   71.0	NaN	NaN	   22.8	  14.95	NaN	  15.20	  -0.56	   0.00	1	   18.0	NaN	NaN	    6.5	   3.65	NaN	   3.80	  -0.87	   0.00	1	   60.0	NaN	NaN	   14.8	  17.98	NaN	  18.17	  -0.69	   0.00	0	   16.0	NaN	NaN	    7.4	   1.94	NaN	   2.40	  -1.12	   0.00	--------	-1	0.00	*
15:104016	  210.0	1	   83.0	NaN	NaN	   22.8	  21.42	NaN	  21.76	  -0.68	   0.06	1	   17.0	NaN	NaN	    3.7	   6.18	NaN	   6.41	  -0.85	   0.06	1	   97.0	NaN	NaN	   13.1	  48.77	NaN	  49.19	  -0.76	   0.06	0	   13.0	NaN	NaN	    7.0	   1.20	NaN	   1.58	  -0.76	   0.06	--------	-1	0.00	*
15:109767	  492.0	1	  149.0	NaN	NaN	   30.3	  52.34	NaN	  52.97	  -0.74	   0.30	1	   83.0	NaN	NaN	    7.0	  56.75	NaN	  57.65	  -0.79	   0.30	1	  245.0	NaN	NaN	   23.2	 155.16	NaN	 155.98	  -0.74	   0.30	0	   15.0	NaN	NaN	    7.5	   1.56	NaN	   1.98	  -1.06	   0.30	--------	-1	0.00	*
15:155286	  145.0	1	   68.0	NaN	NaN	   29.6	   8.81	NaN	   8.96	  -0.70	   0.00	1	   15.0	NaN	NaN	    4.7	   3.77	NaN	   3.93	  -0.58	   0.00	1	   58.0	NaN	NaN	   15.5	  15.89	NaN	  16.06	  -0.65	   0.00	0	    4.0	NaN	NaN	    8.8	  -0.02	NaN	   0.01	  -1.53	   0.00	--------	-1	0.00	*
15:155848	  411.0	1	  154.0	NaN	NaN	   28.7	  58.88	NaN	  59.52	  -0.76	   0.26	1	   46.0	NaN	NaN	    4.9	  27.63	NaN	  28.29	  -0.80	   0.26	1	  190.0	NaN	NaN	   16.1	 128.78	NaN	 129.55	  -0.78	   0.26	1	   21.0	NaN	NaN	    9.1	   2.76	NaN	   3.31	  -0.64	   0.26	--------	-1	0.00	*
15:210490	  171.0	1	   65.0	NaN	NaN	   22.8	  12.13	NaN	  12.35	  -0.87	   0.18	1	   27.0	NaN	NaN	    3.7	  13.83	NaN	  14.27	  -0.97	   0.18	1	   73.0	NaN	NaN	   16.7	  23.48	NaN	  23.70	  -0.67	   0.18	0	    6.0	NaN	NaN	    5.8	   0.12	NaN	   0.29	  -1.45	   0.18	--------	-1	0.00	*
15:226203	  181.0	1	   54.0	NaN	NaN	   22.8	   7.55	NaN	   7.69	  -0.55	   0.47	1	   19.0	NaN	NaN	    3.8	   7.29	NaN	   7.59	  -0.96	   0.47	1	  101.0	NaN	NaN	   15.6	  45.90	NaN	  46.31	  -0.71	   0.47	0	    7.0	NaN	NaN	    7.0	   0.10	NaN	   0.26	  -1.18	   0.47	--------	-1	0.00	*
15:265646	  182.0	1	  139.0	NaN	NaN	   30.2	  45.81	NaN	  46.40	  -0.69	   0.37	0	    5.0	NaN	NaN	    5.1	   0.23	NaN	   0.24	  -0.83	   0.37	0	   27.0	NaN	NaN	   16.7	   1.88	NaN	   1.92	  -0.94	   0.37	0	   11.0	NaN	NaN	    8.2	   0.42	NaN	   0.69	  -0.34	   0.37	--------	-1	0.00	*
15:384681	  176.0	1	  120.0	NaN	NaN	   28.8	  35.69	NaN	  36.18	  -0.75	   0.22	1	   10.0	NaN	NaN	    3.8	   2.12	NaN	   2.21	  -1.12	   0.22	1	   43.0	NaN	NaN	   13.1	  10.11	NaN	  10.24	  -0.56	   0.22	0	    3.0	NaN	NaN	    6.5	  -0.02	NaN	   0.02	  -4.00	   0.22	--------	-1	0.00	*
15:391434	  319.8	1	  112.9	NaN	NaN	   30.5	  29.42	NaN	  29.86	  -0.93	   0.00	1	   39.6	NaN	NaN	    3.7	  26.18	NaN	  26.83	  -0.93	   0.00	1	  150.5	NaN	NaN	   13.6	  98.90	NaN	  99.59	  -0.92	   0.00	1	   16.8	NaN	NaN	    5.6	   3.51	NaN	   4.10	  -0.80	   0.00	--------	-1	0.00	*
15:391598	  134.2	1	   50.1	NaN	NaN	   29.1	   3.74	NaN	   3.83	  -0.52	   0.00	1	    9.4	NaN	NaN	    3.7	   2.22	NaN	   2.32	  -0.68	   0.00	1	   64.5	NaN	NaN	   13.1	  23.70	NaN	  23.92	  -0.58	   0.00	0	   10.2	NaN	NaN	    5.6	   1.17	NaN	   1.55	  -0.54	   0.00	--------	-1	0.00	*
15:424267	  201.0	1	   55.0	NaN	NaN	   29.6	   4.60	NaN	   4.70	  -0.72	   0.28	1	   22.0	NaN	NaN	    3.7	   9.74	NaN	  10.10	  -0.59	   0.28	1	  103.0	NaN	NaN	   15.5	  47.78	NaN	  48.19	  -0.66	   0.28	1	   21.0	NaN	NaN	    5.6	   5.59	NaN	   6.29	  -0.53	   0.28	--------	-1	0.00	*
15:446825	 1350.0	1	  442.0	NaN	NaN	   43.0	 274.29	NaN	 275.62	  -0.78	   0.09	1	  210.0	NaN	NaN	    5.9	 237.39	NaN	 239.11	  -0.77	   0.09	1	  567.0	NaN	NaN	   20.1	 999.00	NaN	 999.00	  -0.69	   0.09	1	  131.0	NaN	NaN	   12.4	  81.93	NaN	  83.95	  -0.74	   0.09	--------	-1	0.00	*
