Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
15:430026	  326.0	0	   16.0	NaN	NaN	    7.8	   1.98	NaN	   2.18	  -1.21	   0.22	1	  202.0	NaN	NaN	   23.2	 113.24	NaN	 113.68	  -0.82	   0.22	1	   85.0	NaN	NaN	   20.5	  25.50	NaN	  25.87	  -0.99	   0.22	0	   23.0	NaN	NaN	   30.1	  -0.19	NaN	   0.04	  -0.94	   0.22	--------	-1	0.00	*
15:633580	  268.0	0	   10.0	NaN	NaN	    7.7	   0.50	NaN	   0.61	  -0.76	   0.00	1	  160.0	NaN	NaN	   21.9	  79.41	NaN	  79.76	  -1.00	   0.00	1	   76.0	NaN	NaN	   19.4	  21.50	NaN	  21.83	  -0.88	   0.00	0	   22.0	NaN	NaN	   26.5	  -0.21	NaN	   0.08	  -0.69	   0.00	--------	-1	0.00	*
15:665388	  759.0	1	   17.0	NaN	NaN	    7.9	   2.25	NaN	   2.47	  -0.88	   0.12	1	  594.0	NaN	NaN	   23.5	 999.00	NaN	 999.00	  -0.73	   0.12	1	  122.0	NaN	NaN	   18.3	  56.36	NaN	  56.92	  -0.90	   0.12	0	   26.0	NaN	NaN	   31.4	  -0.21	NaN	   0.07	  -0.84	   0.12	--------	-1	0.00	*
15:673464	  179.0	1	   20.0	NaN	NaN	    7.7	   3.53	NaN	   3.81	  -0.84	   0.49	1	   62.0	NaN	NaN	   21.9	  11.61	NaN	  11.73	  -0.96	   0.49	1	   74.0	NaN	NaN	   17.4	  22.90	NaN	  23.24	  -1.05	   0.49	0	   23.0	NaN	NaN	   26.5	  -0.21	NaN	   0.11	  -0.70	   0.49	--------	-1	0.00	*
15:686562	  170.0	1	   23.0	NaN	NaN	    7.7	   4.86	NaN	   5.21	  -1.07	   0.47	1	   62.0	NaN	NaN	   21.9	  11.61	NaN	  11.73	  -1.04	   0.47	1	   60.0	NaN	NaN	   17.4	  14.67	NaN	  14.89	  -0.92	   0.47	0	   25.0	NaN	NaN	   26.5	  -0.17	NaN	   0.19	  -0.76	   0.47	--------	-1	0.00	*
15:703856	  356.0	1	   36.0	NaN	NaN	    7.7	  12.37	NaN	  12.91	  -0.82	   0.03	1	  193.0	NaN	NaN	   21.9	 109.26	NaN	 109.70	  -0.75	   0.03	1	  118.0	NaN	NaN	   17.4	  55.24	NaN	  55.78	  -0.79	   0.03	0	    9.0	NaN	NaN	   26.5	  -0.03	NaN	   0.00	  -0.80	   0.03	--------	-1	0.00	*
15:764607	  395.0	1	   51.0	NaN	NaN	    7.7	  23.64	NaN	  24.33	  -1.00	   0.00	1	  191.0	NaN	NaN	   21.9	 107.39	NaN	 107.81	  -0.87	   0.00	1	  121.0	NaN	NaN	   20.6	  50.30	NaN	  50.82	  -0.88	   0.00	0	   32.0	NaN	NaN	   26.5	   0.26	NaN	   0.78	  -0.79	   0.00	--------	-1	0.00	*
15:876648	 1021.0	1	   60.0	NaN	NaN	    7.8	  31.01	NaN	  31.78	  -0.89	   0.12	1	  712.0	NaN	NaN	   27.5	 999.00	NaN	 999.00	  -0.69	   0.12	1	  197.0	NaN	NaN	   19.8	 120.48	NaN	 121.33	  -0.89	   0.12	1	   52.0	NaN	NaN	   26.5	   4.28	NaN	   5.11	  -0.93	   0.12	--------	-1	0.00	*
15:906369	  285.9	1	   24.5	NaN	NaN	   11.0	   3.44	NaN	   3.71	  -0.72	   0.00	1	  212.5	NaN	NaN	   26.3	 113.40	NaN	 113.85	  -0.43	   0.00	1	   44.1	NaN	NaN	   23.8	   4.06	NaN	   4.16	  -0.67	   0.00	0	    4.7	NaN	NaN	   33.1	  -0.01	NaN	   0.00	  -0.30	   0.00	--------	-1	0.00	*
15:906574	 1019.1	1	   52.5	NaN	NaN	   10.9	  18.73	NaN	  19.36	  -1.11	   0.00	1	  773.5	NaN	NaN	   26.5	 999.00	NaN	 999.00	  -0.64	   0.00	1	  124.9	NaN	NaN	   24.2	  46.23	NaN	  46.72	  -0.96	   0.00	1	   68.3	NaN	NaN	   33.8	   6.22	NaN	   7.13	  -0.85	   0.00	--------	-1	0.00	*
15:973522	  835.0	1	   44.0	NaN	NaN	    8.5	  16.68	NaN	  17.28	  -0.93	   0.44	1	  565.0	NaN	NaN	   40.3	 999.00	NaN	 999.00	  -0.73	   0.44	1	  151.0	NaN	NaN	   21.2	  73.28	NaN	  73.94	  -0.90	   0.44	1	   75.0	NaN	NaN	   29.2	  10.85	NaN	  11.94	  -0.96	   0.44	--------	-1	0.00	*
15:981788	  607.0	1	   86.0	NaN	NaN	   18.2	  29.17	NaN	  29.93	  -0.93	   0.40	1	  366.0	NaN	NaN	   68.0	 139.28	NaN	 139.75	  -0.79	   0.40	1	  121.0	NaN	NaN	   36.2	  27.60	NaN	  28.00	  -0.91	   0.40	0	   34.0	NaN	NaN	   31.0	   0.02	NaN	   0.50	  -0.65	   0.40	--------	-1	0.00	*
15:983673	  313.0	0	   15.0	NaN	NaN	   16.1	   0.13	NaN	   0.19	  -1.00	   0.08	1	  212.0	NaN	NaN	   68.5	  43.02	NaN	  43.26	  -0.93	   0.08	1	   67.0	NaN	NaN	   36.1	   5.46	NaN	   5.58	  -0.92	   0.08	0	   19.0	NaN	NaN	   31.6	  -0.13	NaN	   0.00	  -0.79	   0.08	--------	-1	0.00	*
15:1033612	 1032.0	1	   34.0	NaN	NaN	    8.3	  10.19	NaN	  10.67	  -0.65	   0.31	1	  786.0	NaN	NaN	   35.2	 999.00	NaN	 999.00	  -0.61	   0.31	1	  192.0	NaN	NaN	   27.3	  91.85	NaN	  92.62	  -0.74	   0.31	0	   20.0	NaN	NaN	   30.8	  -0.16	NaN	   0.01	  -0.76	   0.31	--------	-1	0.00	*
15:1037603	  262.0	1	   29.0	NaN	NaN	   10.9	   5.03	NaN	   5.38	  -0.97	   0.21	1	  137.0	NaN	NaN	   30.0	  45.14	NaN	  45.39	  -0.89	   0.21	1	   77.0	NaN	NaN	   24.9	  16.26	NaN	  16.51	  -0.87	   0.21	0	   19.0	NaN	NaN	   35.5	  -0.06	NaN	   0.00	  -0.86	   0.21	--------	-1	0.00	*
16:83801	  298.0	1	   24.0	NaN	NaN	    8.9	   4.38	NaN	   4.70	  -1.02	   0.25	1	  180.0	NaN	NaN	   22.8	  94.36	NaN	  94.74	  -0.86	   0.25	1	   74.0	NaN	NaN	   21.0	  18.48	NaN	  18.76	  -0.82	   0.25	0	   20.0	NaN	NaN	   30.1	  -0.18	NaN	   0.01	  -0.76	   0.25	--------	-1	0.00	*
16:265534	  119.0	0	   11.0	NaN	NaN	    7.4	   0.75	NaN	   0.90	  -1.09	   0.00	1	   60.0	NaN	NaN	   19.8	  12.42	NaN	  12.55	  -0.87	   0.00	0	   26.0	NaN	NaN	   16.7	   1.62	NaN	   1.68	  -0.86	   0.00	0	   22.0	NaN	NaN	   29.1	  -0.18	NaN	   0.03	  -0.98	   0.00	--------	-1	0.00	*
16:389853	  259.0	1	   27.0	NaN	NaN	    7.6	   6.99	NaN	   7.41	  -0.89	   0.00	1	   81.0	NaN	NaN	   19.8	  24.16	NaN	  24.33	  -0.90	   0.00	1	  114.0	NaN	NaN	   22.5	  41.50	NaN	  41.96	  -0.93	   0.00	0	   37.0	NaN	NaN	   30.9	   0.26	NaN	   0.81	  -0.84	   0.00	--------	-1	0.00	*
16:420312	 1173.0	1	   67.0	NaN	NaN	    9.6	  32.19	NaN	  33.02	  -0.76	   0.25	1	  685.0	NaN	NaN	   35.9	 999.00	NaN	 999.00	  -0.72	   0.25	1	  301.0	NaN	NaN	   22.9	 216.29	NaN	 217.35	  -0.81	   0.25	1	  120.0	NaN	NaN	   33.1	  29.48	NaN	  30.87	  -0.94	   0.25	--------	-1	0.00	*
16:433490	  214.5	1	   39.8	NaN	NaN	    7.7	  15.17	NaN	  15.77	  -1.08	   0.00	1	   68.6	NaN	NaN	   19.8	  17.22	NaN	  17.36	  -1.03	   0.00	1	   76.6	NaN	NaN	   16.7	  25.90	NaN	  26.28	  -0.87	   0.00	0	   29.5	NaN	NaN	   26.6	   0.07	NaN	   0.56	  -0.83	   0.00	--------	-1	0.00	*
16:433856	   79.5	0	   13.2	NaN	NaN	    8.0	   1.28	NaN	   1.45	  -0.50	   0.00	1	   36.4	NaN	NaN	   19.8	   3.38	NaN	   3.45	  -0.75	   0.00	0	   15.4	NaN	NaN	   16.7	   0.18	NaN	   0.22	  -0.58	   0.00	0	   14.5	NaN	NaN	   26.6	  -0.12	NaN	   0.00	  -0.81	   0.00	--------	-1	0.00	*
16:439647	  380.0	0	    7.0	NaN	NaN	    9.0	   0.06	NaN	   0.10	  -1.11	   0.27	1	  320.0	NaN	NaN	   44.5	 155.59	NaN	 156.10	  -0.80	   0.27	0	   27.0	NaN	NaN	   21.0	   0.87	NaN	   0.92	  -0.88	   0.27	0	   26.0	NaN	NaN	   26.9	  -0.16	NaN	   0.23	  -0.71	   0.27	--------	-1	0.00	*
16:461841	  286.0	1	   22.0	NaN	NaN	   10.2	   2.78	NaN	   3.02	  -0.79	   0.00	1	  196.0	NaN	NaN	   27.2	  96.00	NaN	  96.39	  -0.95	   0.00	1	   49.0	NaN	NaN	   20.4	   7.13	NaN	   7.28	  -0.96	   0.00	0	   19.0	NaN	NaN	   27.9	  -0.19	NaN	   0.01	  -0.87	   0.00	--------	-1	0.00	*
16:490499	  161.0	0	    3.0	NaN	NaN	    7.4	  -0.01	NaN	   0.01	  -1.08	   0.00	1	   86.0	NaN	NaN	   20.9	  25.74	NaN	  25.93	  -0.93	   0.00	1	   51.0	NaN	NaN	   18.0	   9.62	NaN	   9.78	  -0.86	   0.00	0	   21.0	NaN	NaN	   26.6	  -0.20	NaN	   0.05	  -0.71	   0.00	--------	-1	0.00	*
16:511002	  912.0	1	   51.0	NaN	NaN	    8.3	  22.19	NaN	  22.85	  -0.94	   0.21	1	  614.0	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.71	   0.21	1	  210.0	NaN	NaN	   24.4	 116.28	NaN	 117.11	  -0.86	   0.21	0	   37.0	NaN	NaN	   28.1	   0.56	NaN	   1.21	  -0.89	   0.21	--------	-1	0.00	*
16:594418	  575.0	1	   39.8	NaN	NaN	   10.4	  11.14	NaN	  11.64	  -1.14	   0.00	1	  415.8	NaN	NaN	   37.0	 273.50	NaN	 274.12	  -0.80	   0.00	1	  104.2	NaN	NaN	   28.8	  26.96	NaN	  27.35	  -1.08	   0.00	0	   15.3	NaN	NaN	   27.8	  -0.13	NaN	   0.00	  -1.04	   0.00	--------	-1	0.00	*
16:594534	  146.0	0	   10.2	NaN	NaN	   10.7	   0.22	NaN	   0.30	  -0.46	   0.00	1	   59.2	NaN	NaN	   38.6	   3.00	NaN	   3.08	  -0.49	   0.00	1	   51.8	NaN	NaN	   29.2	   3.96	NaN	   4.06	  -0.80	   0.00	0	   24.7	NaN	NaN	   27.7	  -0.19	NaN	   0.14	  -0.80	   0.00	--------	-1	0.00	*
16:687265	  215.0	1	   26.0	NaN	NaN	    8.1	   6.00	NaN	   6.39	  -0.96	   0.21	1	  105.0	NaN	NaN	   19.8	  40.27	NaN	  40.49	  -0.88	   0.21	1	   67.0	NaN	NaN	   17.5	  18.61	NaN	  18.90	  -0.89	   0.21	0	   17.0	NaN	NaN	   27.2	  -0.16	NaN	   0.01	  -0.62	   0.21	--------	-1	0.00	*
16:818793	  123.0	1	   16.0	NaN	NaN	    7.4	   2.19	NaN	   2.41	  -0.98	   0.00	1	   53.0	NaN	NaN	   19.8	   9.20	NaN	   9.31	  -0.84	   0.00	1	   31.0	NaN	NaN	   16.7	   2.87	NaN	   2.96	  -0.87	   0.00	0	   23.0	NaN	NaN	   26.6	  -0.21	NaN	   0.11	  -0.77	   0.00	--------	-1	0.00	*
2:30428	  144.1	1	   37.4	NaN	NaN	    7.4	  14.19	NaN	  14.76	  -0.78	   0.00	1	   63.5	NaN	NaN	   18.8	  15.39	NaN	  15.54	  -0.71	   0.00	1	   28.5	NaN	NaN	   16.9	   2.27	NaN	   2.35	  -0.73	   0.00	0	   14.7	NaN	NaN	   26.1	  -0.13	NaN	   0.00	  -0.95	   0.00	--------	-1	0.00	*
2:30628	  268.9	1	   76.6	NaN	NaN	    7.4	  48.28	NaN	  49.34	  -1.03	   0.00	1	  116.5	NaN	NaN	   18.8	  51.45	NaN	  51.73	  -0.93	   0.00	1	   69.5	NaN	NaN	   16.9	  21.21	NaN	  21.53	  -1.00	   0.00	0	    6.3	NaN	NaN	   26.1	  -0.02	NaN	   0.00	  -0.75	   0.00	--------	-1	0.00	*
2:193885	  278.0	1	   34.0	NaN	NaN	   13.1	   5.59	NaN	   5.96	  -0.94	   0.32	1	  139.0	NaN	NaN	   38.2	  35.41	NaN	  35.61	  -0.92	   0.32	1	   85.0	NaN	NaN	   28.1	  17.22	NaN	  17.48	  -1.03	   0.32	0	   20.0	NaN	NaN	   26.7	  -0.19	NaN	   0.03	  -0.64	   0.32	--------	-1	0.00	*
2:231842	  172.0	1	   24.0	NaN	NaN	   10.2	   3.49	NaN	   3.77	  -1.02	   0.00	1	   72.0	NaN	NaN	   18.8	  20.08	NaN	  20.24	  -0.94	   0.00	1	   61.0	NaN	NaN	   19.3	  13.34	NaN	  13.55	  -1.05	   0.00	0	   15.0	NaN	NaN	   35.2	  -0.04	NaN	   0.00	  -0.74	   0.00	--------	-1	0.00	*
2:362855	  320.0	0	   16.0	NaN	NaN	   12.8	   0.53	NaN	   0.65	  -0.84	   0.53	1	  192.0	NaN	NaN	   41.7	  63.33	NaN	  63.66	  -0.79	   0.53	1	   98.0	NaN	NaN	   26.0	  26.27	NaN	  26.66	  -1.02	   0.53	0	   14.0	NaN	NaN	   27.1	  -0.10	NaN	   0.00	  -1.05	   0.53	--------	-1	0.00	*
2:492405	  283.0	1	   32.0	NaN	NaN	    7.6	   9.88	NaN	  10.35	  -0.92	   0.45	1	  119.0	NaN	NaN	   21.4	  47.37	NaN	  47.63	  -0.98	   0.45	1	   97.0	NaN	NaN	   16.9	  39.86	NaN	  40.31	  -0.94	   0.45	0	   35.0	NaN	NaN	   29.0	   0.26	NaN	   0.82	  -0.80	   0.45	--------	-1	0.00	*
2:521301	  359.0	1	   60.0	NaN	NaN	    8.7	  28.47	NaN	  29.22	  -1.05	   0.04	1	  162.0	NaN	NaN	   18.8	  90.53	NaN	  90.91	  -0.90	   0.04	1	   97.0	NaN	NaN	   16.9	  39.85	NaN	  40.31	  -0.89	   0.04	0	   40.0	NaN	NaN	   28.6	   0.90	NaN	   1.59	  -0.88	   0.04	--------	-1	0.00	*
2:601915	 1125.1	1	   79.4	NaN	NaN	    7.5	  50.92	NaN	  52.10	  -0.97	   0.09	1	  712.7	NaN	NaN	   24.8	 999.00	NaN	 999.00	  -0.74	   0.09	1	  256.9	NaN	NaN	   19.2	 186.66	NaN	 187.61	  -0.96	   0.09	1	   76.0	NaN	NaN	   31.1	  10.08	NaN	  11.11	  -0.87	   0.09	--------	-1	0.00	*
2:602061	  290.9	1	   20.6	NaN	NaN	    7.6	   4.04	NaN	   4.36	  -0.49	   0.09	1	  186.3	NaN	NaN	   24.7	  95.12	NaN	  95.51	  -0.52	   0.09	1	   68.1	NaN	NaN	   18.6	  18.45	NaN	  18.73	  -0.58	   0.09	0	   16.0	NaN	NaN	   30.9	  -0.10	NaN	   0.00	   1.19	   0.09	--------	-1	0.00	*
2:602936	  403.0	1	   26.0	NaN	NaN	    8.2	   5.84	NaN	   6.23	  -0.79	   0.27	1	  239.0	NaN	NaN	   24.2	 145.58	NaN	 146.07	  -0.81	   0.27	1	  103.0	NaN	NaN	   20.9	  36.67	NaN	  37.11	  -0.88	   0.27	0	   35.0	NaN	NaN	   29.0	   0.27	NaN	   0.82	  -0.88	   0.27	--------	-1	0.00	*
2:638103	  256.0	1	   24.0	NaN	NaN	    7.4	   5.59	NaN	   5.97	  -0.88	   0.00	1	  182.0	NaN	NaN	   18.8	 109.73	NaN	 110.17	  -0.83	   0.00	1	   37.0	NaN	NaN	   16.9	   4.71	NaN	   4.82	  -0.79	   0.00	0	   13.0	NaN	NaN	   26.1	  -0.08	NaN	   0.00	  -0.62	   0.00	--------	-1	0.00	*
3:50271	 1130.0	1	   77.0	NaN	NaN	    9.8	  40.06	NaN	  40.99	  -0.87	   0.10	1	  690.0	NaN	NaN	   25.6	 999.00	NaN	 999.00	  -0.72	   0.10	1	  261.0	NaN	NaN	   18.4	 195.61	NaN	 196.65	  -0.84	   0.10	1	  102.0	NaN	NaN	   27.0	  26.36	NaN	  27.66	  -0.84	   0.10	--------	-1	0.00	*
3:68274	  644.0	1	   27.0	NaN	NaN	    7.5	   7.12	NaN	   7.56	  -0.71	   0.02	1	  511.0	NaN	NaN	   25.6	 999.00	NaN	 999.00	  -0.76	   0.02	1	   74.0	NaN	NaN	   16.6	  24.14	NaN	  24.49	  -0.98	   0.02	0	   32.0	NaN	NaN	   31.6	  -0.10	NaN	   0.31	  -0.73	   0.02	--------	-1	0.00	*
3:90452	  554.0	1	   70.0	NaN	NaN	    7.2	  42.15	NaN	  43.10	  -1.01	   0.00	1	  361.0	NaN	NaN	   25.6	 270.30	NaN	 270.91	  -0.80	   0.00	1	  110.0	NaN	NaN	   16.6	  50.75	NaN	  51.28	  -0.96	   0.00	0	   13.0	NaN	NaN	   23.9	  -0.12	NaN	   0.00	  -0.74	   0.00	--------	-1	0.00	*
3:142574	 5154.0	1	  176.0	NaN	NaN	   10.8	 141.17	NaN	 143.17	  -0.94	   0.04	1	 3827.0	NaN	NaN	   32.0	 999.00	NaN	 999.00	  -0.51	   0.04	1	  934.0	NaN	NaN	   21.6	 999.00	NaN	 999.00	  -0.64	   0.04	1	  217.0	NaN	NaN	   38.7	  84.71	NaN	  86.70	  -0.86	   0.04	--------	-1	0.00	*
3:328320	  335.0	1	   32.0	NaN	NaN	    7.2	  10.48	NaN	  10.97	  -0.93	   0.09	1	  129.0	NaN	NaN	   25.6	  46.90	NaN	  47.16	  -0.96	   0.09	1	  135.0	NaN	NaN	   16.6	  72.39	NaN	  73.03	  -0.91	   0.09	0	   39.0	NaN	NaN	   23.9	   1.79	NaN	   2.55	  -0.79	   0.09	--------	-1	0.00	*
4:1510	  124.0	0	   13.0	NaN	NaN	   10.2	   0.53	NaN	   0.65	  -0.64	   0.00	1	   42.0	NaN	NaN	   26.8	   2.32	NaN	   2.39	  -0.87	   0.00	1	   42.0	NaN	NaN	   23.3	   3.42	NaN	   3.52	  -0.99	   0.00	0	   27.0	NaN	NaN	   40.0	  -0.14	NaN	   0.01	  -0.62	   0.00	--------	-1	0.00	*
4:62263	  242.0	0	   11.0	NaN	NaN	    7.6	   0.69	NaN	   0.82	  -0.63	   0.19	1	  163.0	NaN	NaN	   21.2	  83.88	NaN	  84.24	  -0.91	   0.19	1	   50.0	NaN	NaN	   18.2	   9.06	NaN	   9.22	  -0.92	   0.19	0	   18.0	NaN	NaN	   26.8	  -0.18	NaN	   0.01	  -0.87	   0.19	--------	-1	0.00	*
4:233894	  268.0	1	   26.0	NaN	NaN	    8.9	   5.27	NaN	   5.64	  -0.77	   0.25	1	  108.0	NaN	NaN	   21.2	  39.82	NaN	  40.04	  -0.80	   0.25	1	  107.0	NaN	NaN	   18.9	  43.19	NaN	  43.66	  -0.94	   0.25	0	   27.0	NaN	NaN	   31.1	  -0.21	NaN	   0.10	  -0.86	   0.25	--------	-1	0.00	*
4:314826	  413.0	1	   64.0	NaN	NaN	    8.6	  32.20	NaN	  33.02	  -1.08	   0.16	1	  170.0	NaN	NaN	   21.2	  90.14	NaN	  90.51	  -0.87	   0.16	1	  156.0	NaN	NaN	   18.5	  85.58	NaN	  86.30	  -0.87	   0.16	0	   23.0	NaN	NaN	   27.6	  -0.21	NaN	   0.08	  -0.65	   0.16	--------	-1	0.00	*
4:366140	 1334.0	1	   75.0	NaN	NaN	    9.7	  38.83	NaN	  39.75	  -1.10	   0.10	1	  941.0	NaN	NaN	   23.4	 999.00	NaN	 999.00	  -0.71	   0.10	1	  271.0	NaN	NaN	   22.1	 187.36	NaN	 188.38	  -0.86	   0.10	1	   47.0	NaN	NaN	   29.1	   2.07	NaN	   2.86	  -0.95	   0.10	--------	-1	0.00	*
4:368738	  421.0	1	   21.0	NaN	NaN	    8.3	   3.55	NaN	   3.84	  -0.95	   0.00	1	  311.0	NaN	NaN	   21.8	 234.52	NaN	 235.10	  -0.82	   0.00	1	   75.0	NaN	NaN	   18.0	  22.78	NaN	  23.12	  -0.88	   0.00	0	   14.0	NaN	NaN	   27.3	  -0.09	NaN	   0.00	  -0.89	   0.00	--------	-1	0.00	*
4:410450	  804.9	0	   11.0	NaN	NaN	    9.7	   0.33	NaN	   0.43	   2.16	   0.45	1	  609.2	NaN	NaN	   27.5	 999.00	NaN	 999.00	  -0.56	   0.45	1	  169.7	NaN	NaN	   22.0	  87.43	NaN	  88.17	  -0.83	   0.45	0	   15.0	NaN	NaN	   28.0	  -0.10	NaN	   0.00	   1.63	   0.45	--------	-1	0.00	*
4:410714	 1916.1	1	   78.0	NaN	NaN	    9.4	  42.30	NaN	  43.27	  -0.96	   0.45	1	 1464.8	NaN	NaN	   27.4	 999.00	NaN	 999.00	  -0.60	   0.45	1	  329.3	NaN	NaN	   20.9	 261.68	NaN	 262.86	  -0.82	   0.45	0	   44.0	NaN	NaN	   28.0	   1.75	NaN	   2.50	  -0.72	   0.45	--------	-1	0.00	*
4:411055	 1690.0	1	   61.0	NaN	NaN	    9.5	  27.37	NaN	  28.11	  -0.95	   0.08	1	 1261.0	NaN	NaN	   29.4	 999.00	NaN	 999.00	  -0.59	   0.08	1	  311.0	NaN	NaN	   23.5	 224.41	NaN	 225.52	  -0.79	   0.08	1	   57.0	NaN	NaN	   28.8	   4.77	NaN	   5.64	  -0.88	   0.08	--------	-1	0.00	*
4:413415	  480.0	1	   32.0	NaN	NaN	   10.2	   7.00	NaN	   7.42	  -0.90	   0.37	1	  305.0	NaN	NaN	   24.6	 212.55	NaN	 213.12	  -0.80	   0.37	1	  109.0	NaN	NaN	   20.5	  41.54	NaN	  42.01	  -0.93	   0.37	0	   34.0	NaN	NaN	   29.9	   0.10	NaN	   0.60	  -0.85	   0.37	--------	-1	0.00	*
4:464898	  204.0	0	   14.0	NaN	NaN	    8.6	   1.10	NaN	   1.25	  -1.05	   0.21	1	   86.0	NaN	NaN	   21.2	  25.30	NaN	  25.49	  -0.88	   0.21	1	   77.0	NaN	NaN	   17.6	  24.55	NaN	  24.91	  -0.89	   0.21	0	   27.0	NaN	NaN	   26.8	  -0.11	NaN	   0.29	  -0.87	   0.21	--------	-1	0.00	*
4:507054	  216.0	0	   11.0	NaN	NaN	    9.8	   0.32	NaN	   0.41	  -0.67	   0.41	1	  125.0	NaN	NaN	   21.7	  51.33	NaN	  51.60	  -0.84	   0.41	1	   57.0	NaN	NaN	   18.5	  12.08	NaN	  12.27	  -0.82	   0.41	0	   23.0	NaN	NaN	   33.8	  -0.18	NaN	   0.01	  -0.62	   0.41	--------	-1	0.00	*
4:542954	 1311.5	1	   17.7	NaN	NaN	    7.6	   2.78	NaN	   3.01	  -0.92	   0.06	1	 1063.0	NaN	NaN	   26.9	 999.00	NaN	 999.00	  -0.67	   0.06	1	  223.7	NaN	NaN	   22.8	 135.67	NaN	 136.55	  -0.83	   0.06	0	    7.2	NaN	NaN	   35.5	  -0.01	NaN	   0.00	  -1.12	   0.06	--------	-1	0.00	*
4:543001	 1023.5	1	   63.3	NaN	NaN	    7.6	  35.06	NaN	  35.90	  -1.11	   0.06	1	  604.0	NaN	NaN	   27.1	 999.00	NaN	 999.00	  -0.66	   0.06	1	  272.3	NaN	NaN	   22.6	 187.07	NaN	 188.07	  -0.80	   0.06	1	   83.8	NaN	NaN	   35.9	  10.19	NaN	  11.25	  -0.98	   0.06	--------	-1	0.00	*
4:548903	  183.0	1	   20.0	NaN	NaN	    7.6	   3.56	NaN	   3.85	  -0.83	   0.00	1	   79.0	NaN	NaN	   21.2	  21.19	NaN	  21.35	  -1.03	   0.00	1	   61.0	NaN	NaN	   17.6	  15.05	NaN	  15.27	  -0.90	   0.00	0	   23.0	NaN	NaN	   29.5	  -0.19	NaN	   0.04	  -0.84	   0.00	--------	-1	0.00	*
4:578038	  401.0	1	   53.0	NaN	NaN	    8.5	  23.39	NaN	  24.06	  -0.90	   0.00	1	  220.0	NaN	NaN	   29.9	 109.23	NaN	 109.66	  -0.94	   0.00	1	  109.0	NaN	NaN	   24.7	  34.62	NaN	  35.05	  -0.85	   0.00	0	   19.0	NaN	NaN	   29.7	  -0.15	NaN	   0.01	  -0.93	   0.00	--------	-1	0.00	*
4:659686	  264.0	1	   20.0	NaN	NaN	    8.1	   3.29	NaN	   3.56	  -0.97	   0.51	1	  113.0	NaN	NaN	   21.2	  43.39	NaN	  43.63	  -0.97	   0.51	1	  110.0	NaN	NaN	   17.6	  48.34	NaN	  48.85	  -0.87	   0.51	0	   21.0	NaN	NaN	   27.1	  -0.19	NaN	   0.04	  -0.87	   0.51	--------	-1	0.00	*
4:906810	  203.0	0	   10.0	NaN	NaN	    7.9	   0.46	NaN	   0.56	  -0.91	   0.00	1	  111.0	NaN	NaN	   21.2	  41.95	NaN	  42.18	  -0.93	   0.00	1	   62.0	NaN	NaN	   17.6	  15.69	NaN	  15.92	  -0.82	   0.00	0	   20.0	NaN	NaN	   26.8	  -0.18	NaN	   0.03	  -0.76	   0.00	--------	-1	0.00	*
4:910104	  162.0	0	   10.0	NaN	NaN	    7.6	   0.51	NaN	   0.62	  -0.59	   0.00	1	   86.0	NaN	NaN	   21.2	  25.30	NaN	  25.49	  -0.94	   0.00	1	   36.0	NaN	NaN	   17.6	   4.00	NaN	   4.11	  -0.78	   0.00	0	   30.0	NaN	NaN	   26.8	   0.06	NaN	   0.53	  -0.85	   0.00	--------	-1	0.00	*
4:934810	  757.0	1	   37.0	NaN	NaN	    8.1	  12.46	NaN	  13.00	  -0.91	   0.23	1	  485.0	NaN	NaN	   24.2	 999.00	NaN	 999.00	  -0.80	   0.23	1	  180.0	NaN	NaN	   17.6	 111.97	NaN	 112.77	  -0.92	   0.23	1	   55.0	NaN	NaN	   27.9	   4.57	NaN	   5.44	  -0.89	   0.23	--------	-1	0.00	*
4:956285	  480.0	1	   54.0	NaN	NaN	    8.2	  24.88	NaN	  25.59	  -1.04	   0.32	1	  250.0	NaN	NaN	   26.5	 147.72	NaN	 148.21	  -0.81	   0.32	1	  144.0	NaN	NaN	   21.7	  66.06	NaN	  66.67	  -0.92	   0.32	0	   32.0	NaN	NaN	   31.3	  -0.09	NaN	   0.32	  -0.76	   0.32	--------	-1	0.00	*
