Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
5:539139	 2968.1	1	  387.8	NaN	NaN	   37.5	 242.39	NaN	 243.25	  -0.44	   0.00	1	 1069.2	NaN	NaN	   43.3	 999.00	NaN	 999.00	  -0.44	   0.00	1	 1032.9	NaN	NaN	   40.3	 999.00	NaN	 999.00	  -0.41	   0.00	1	  478.2	NaN	NaN	   39.0	 999.00	NaN	 999.00	  -0.53	   0.00	--------	-1	0.00	*
5:539227	 2318.9	1	  287.2	NaN	NaN	   37.5	 147.14	NaN	 147.84	  -0.43	   0.00	1	  880.8	NaN	NaN	   43.2	 999.00	NaN	 999.00	  -0.43	   0.00	1	  825.1	NaN	NaN	   40.6	 999.00	NaN	 999.00	  -0.42	   0.00	1	  325.8	NaN	NaN	   39.0	 176.83	NaN	 177.55	  -0.43	   0.00	--------	-1	0.00	*
5:570582	  221.0	1	   49.0	NaN	NaN	   28.3	   3.51	NaN	   3.59	  -0.43	   0.00	1	   58.0	NaN	NaN	   19.1	  12.13	NaN	  12.18	  -0.28	   0.00	1	   54.0	NaN	NaN	   22.5	   7.85	NaN	   7.92	  -0.30	   0.00	1	   60.0	NaN	NaN	   22.2	  10.43	NaN	  10.61	  -0.44	   0.00	--------	-1	0.00	*
6:107404	  470.1	1	   51.0	NaN	NaN	   29.1	   4.00	NaN	   4.09	  -0.50	   0.00	1	  204.9	NaN	NaN	   17.3	 139.97	NaN	 140.20	  -0.48	   0.00	1	  181.3	NaN	NaN	   23.8	  93.40	NaN	  93.59	  -0.43	   0.00	0	   32.8	NaN	NaN	   23.7	   1.31	NaN	   1.40	  -0.64	   0.00	--------	-1	0.00	*
6:107488	  460.9	1	   76.0	NaN	NaN	   29.7	  11.90	NaN	  12.06	  -0.51	   0.00	1	  170.1	NaN	NaN	   17.3	 104.87	NaN	 105.03	  -0.49	   0.00	1	  176.7	NaN	NaN	   23.8	  89.02	NaN	  89.19	  -0.48	   0.00	1	   38.2	NaN	NaN	   23.8	   2.46	NaN	   2.58	  -0.70	   0.00	--------	-1	0.00	*
6:272052	  178.0	0	   29.0	NaN	NaN	   36.1	   0.01	NaN	   0.05	  -0.35	   0.00	1	   66.0	NaN	NaN	   16.4	  19.63	NaN	  19.69	  -0.33	   0.00	1	   45.0	NaN	NaN	   22.6	   4.60	NaN	   4.66	  -0.34	   0.00	0	   38.0	NaN	NaN	   25.1	   1.90	NaN	   2.00	  -0.40	   0.00	--------	-1	0.00	*
7:80294	  283.5	1	   68.1	NaN	NaN	   28.0	  10.18	NaN	  10.30	  -0.57	   0.48	1	   79.2	NaN	NaN	   19.4	  24.18	NaN	  24.25	  -0.63	   0.48	1	   71.4	NaN	NaN	   23.7	  14.87	NaN	  14.95	  -0.57	   0.48	1	   64.8	NaN	NaN	   21.5	  13.27	NaN	  13.48	  -0.56	   0.48	--------	-1	0.00	*
7:80398	  551.5	1	  147.9	NaN	NaN	   28.0	  55.96	NaN	  56.33	  -0.38	   0.48	1	  199.8	NaN	NaN	   19.4	 125.57	NaN	 125.76	  -0.36	   0.48	1	  132.6	NaN	NaN	   23.7	  53.48	NaN	  53.64	  -0.42	   0.48	1	   71.2	NaN	NaN	   21.5	  16.97	NaN	  17.19	  -0.47	   0.48	--------	-1	0.00	*
7:553783	  823.0	1	  177.0	NaN	NaN	   28.0	  78.00	NaN	  78.49	  -0.25	   0.43	1	  343.0	NaN	NaN	   21.7	 272.78	NaN	 273.21	  -0.27	   0.43	1	  194.0	NaN	NaN	   23.7	 104.53	NaN	 104.74	  -0.27	   0.43	1	  109.0	NaN	NaN	   21.5	  39.88	NaN	  40.26	  -0.23	   0.43	--------	-1	0.00	*
7:701228	  711.8	1	  144.5	NaN	NaN	   29.2	  51.72	NaN	  52.08	  -0.44	   0.53	1	  175.9	NaN	NaN	   20.0	  99.88	NaN	 100.03	  -0.43	   0.53	1	  337.5	NaN	NaN	   34.5	 204.42	NaN	 204.73	  -0.39	   0.53	1	   53.9	NaN	NaN	   21.5	   8.38	NaN	   8.54	  -0.47	   0.53	--------	-1	0.00	*
7:701329	  733.2	1	  109.5	NaN	NaN	   29.6	  28.91	NaN	  29.17	  -0.50	   0.53	1	  206.1	NaN	NaN	   19.9	 130.84	NaN	 131.04	  -0.48	   0.53	1	  361.5	NaN	NaN	   34.3	 229.71	NaN	 230.04	  -0.44	   0.53	1	   56.1	NaN	NaN	   21.5	   9.63	NaN	   9.80	  -0.64	   0.53	--------	-1	0.00	*
7:910387	  591.3	1	   58.6	NaN	NaN	   39.9	   2.49	NaN	   2.57	  -0.42	   0.00	1	  220.0	NaN	NaN	   34.6	  97.68	NaN	  97.82	  -0.44	   0.00	1	  257.9	NaN	NaN	   39.3	 117.23	NaN	 117.46	  -0.49	   0.00	0	   54.8	NaN	NaN	   46.7	   0.81	NaN	   0.89	  -0.50	   0.00	--------	-1	0.00	*
7:910471	 2198.6	1	  240.0	NaN	NaN	   39.9	 101.18	NaN	 101.76	  -0.54	   0.00	1	  896.1	NaN	NaN	   34.7	 999.00	NaN	 999.00	  -0.56	   0.00	1	  827.3	NaN	NaN	   40.3	 999.00	NaN	 999.00	  -0.53	   0.00	1	  235.2	NaN	NaN	   47.3	  83.86	NaN	  84.36	  -0.50	   0.00	--------	-1	0.00	*
7:910503	 2264.9	1	  332.7	NaN	NaN	   40.0	 180.09	NaN	 180.84	  -0.53	   0.00	1	  834.9	NaN	NaN	   34.7	 999.00	NaN	 999.00	  -0.54	   0.00	1	  793.2	NaN	NaN	   40.3	 999.00	NaN	 999.00	  -0.51	   0.00	1	  304.0	NaN	NaN	   47.6	 135.35	NaN	 135.91	  -0.51	   0.00	--------	-1	0.00	*
7:910582	 2274.2	1	  342.7	NaN	NaN	   39.7	 190.26	NaN	 191.06	  -0.46	   0.00	1	  809.0	NaN	NaN	   35.0	 999.00	NaN	 999.00	  -0.48	   0.00	1	  782.6	NaN	NaN	   40.2	 999.00	NaN	 999.00	  -0.52	   0.00	1	  339.9	NaN	NaN	   47.9	 163.57	NaN	 164.25	  -0.48	   0.00	--------	-1	0.00	*
7:1000652	  701.5	1	   95.0	NaN	NaN	   35.7	  15.49	NaN	  15.68	  -0.71	   0.21	1	  244.3	NaN	NaN	   29.0	 134.57	NaN	 134.78	  -0.60	   0.21	1	  258.4	NaN	NaN	   31.8	 138.59	NaN	 138.84	  -0.57	   0.21	1	  103.9	NaN	NaN	   37.2	  18.60	NaN	  18.83	  -0.64	   0.21	--------	-1	0.00	*
7:1000747	  837.5	1	   81.6	NaN	NaN	   35.5	  10.59	NaN	  10.73	  -0.66	   0.21	1	  314.0	NaN	NaN	   29.0	 203.66	NaN	 203.95	  -0.54	   0.21	1	  310.6	NaN	NaN	   32.0	 187.33	NaN	 187.62	  -0.51	   0.21	1	  131.3	NaN	NaN	   37.5	  32.24	NaN	  32.56	  -0.69	   0.21	--------	-1	0.00	*
7:1000776	  518.7	1	   82.0	NaN	NaN	   35.9	  10.74	NaN	  10.89	  -0.65	   0.21	1	  167.3	NaN	NaN	   29.0	  69.16	NaN	  69.27	  -0.54	   0.21	1	  218.5	NaN	NaN	   31.9	 103.25	NaN	 103.45	  -0.55	   0.21	0	   50.9	NaN	NaN	   37.6	   1.56	NaN	   1.66	  -0.71	   0.21	--------	-1	0.00	*
7:1000844	  667.2	1	   76.6	NaN	NaN	   36.5	   8.35	NaN	   8.46	  -0.70	   0.21	1	  243.2	NaN	NaN	   29.0	 133.65	NaN	 133.85	  -0.60	   0.21	1	  190.9	NaN	NaN	   33.4	  77.64	NaN	  77.81	  -0.58	   0.21	1	  156.5	NaN	NaN	   37.8	  46.43	NaN	  46.83	  -0.60	   0.21	--------	-1	0.00	*
7:1000882	  839.0	1	  132.6	NaN	NaN	   37.5	  32.83	NaN	  33.11	  -0.71	   0.21	1	  313.2	NaN	NaN	   29.0	 202.35	NaN	 202.63	  -0.58	   0.21	1	  255.6	NaN	NaN	   34.4	 128.27	NaN	 128.52	  -0.59	   0.21	1	  137.6	NaN	NaN	   37.5	  35.56	NaN	  35.91	  -0.58	   0.21	--------	-1	0.00	*
7:1000981	  459.2	1	   87.2	NaN	NaN	   38.4	  11.13	NaN	  11.29	  -0.55	   0.21	1	  129.9	NaN	NaN	   31.3	  38.89	NaN	  38.99	  -0.46	   0.21	1	  136.1	NaN	NaN	   36.9	  35.91	NaN	  36.03	  -0.43	   0.21	1	  105.9	NaN	NaN	   37.1	  19.61	NaN	  19.85	  -0.47	   0.21	--------	-1	0.00	*
7:1026769	 2010.2	1	  185.9	NaN	NaN	   34.1	  72.22	NaN	  72.66	  -0.37	   0.46	1	  643.2	NaN	NaN	   39.2	 999.00	NaN	 999.00	  -0.35	   0.46	1	  905.0	NaN	NaN	   53.8	 999.00	NaN	 999.00	  -0.36	   0.46	1	  276.1	NaN	NaN	   33.7	 148.93	NaN	 149.52	  -0.36	   0.46	--------	-1	0.00	*
7:1026865	 1201.8	1	  102.1	NaN	NaN	   34.1	  20.74	NaN	  20.96	  -0.47	   0.46	1	  322.8	NaN	NaN	   39.5	 172.98	NaN	 173.25	  -0.41	   0.46	1	  654.0	NaN	NaN	   53.8	 999.00	NaN	 999.00	  -0.42	   0.46	1	  122.9	NaN	NaN	   33.7	  31.56	NaN	  31.88	  -0.42	   0.46	--------	-1	0.00	*
8:282	  170.0	1	   46.0	NaN	NaN	   27.3	   3.08	NaN	   3.16	  -0.47	   0.00	1	   35.0	NaN	NaN	   17.7	   3.71	NaN	   3.75	  -0.37	   0.00	1	   38.0	NaN	NaN	   22.0	   2.88	NaN	   2.93	  -0.45	   0.00	1	   51.0	NaN	NaN	   21.2	   7.41	NaN	   7.56	  -0.58	   0.00	--------	-1	0.00	*
8:451194	 2979.2	1	  440.0	NaN	NaN	   38.5	 292.89	NaN	 293.81	  -0.44	   0.00	1	 1015.3	NaN	NaN	   33.9	 999.00	NaN	 999.00	  -0.40	   0.00	1	  998.6	NaN	NaN	   38.8	 999.00	NaN	 999.00	  -0.41	   0.00	1	  525.3	NaN	NaN	   42.3	 999.00	NaN	 999.00	  -0.42	   0.00	--------	-1	0.00	*
8:451304	 3746.8	1	  500.0	NaN	NaN	   38.7	 999.00	NaN	 999.00	  -0.42	   0.00	1	 1269.7	NaN	NaN	   33.6	 999.00	NaN	 999.00	  -0.37	   0.00	1	 1346.4	NaN	NaN	   38.9	 999.00	NaN	 999.00	  -0.38	   0.00	1	  630.7	NaN	NaN	   42.0	 999.00	NaN	 999.00	  -0.44	   0.00	--------	-1	0.00	*
9:242682	 2524.3	1	  267.3	NaN	NaN	   32.0	 145.73	NaN	 146.42	  -0.44	   0.31	1	  830.8	NaN	NaN	   36.6	 999.00	NaN	 999.00	  -0.32	   0.31	1	  902.6	NaN	NaN	   44.8	 999.00	NaN	 999.00	  -0.36	   0.31	1	  523.6	NaN	NaN	   36.3	 999.00	NaN	 999.00	  -0.45	   0.31	--------	-1	0.00	*
9:242765	 2567.7	1	  254.7	NaN	NaN	   32.9	 131.44	NaN	 132.06	  -0.41	   0.31	1	  996.2	NaN	NaN	   36.9	 999.00	NaN	 999.00	  -0.37	   0.31	1	  815.4	NaN	NaN	   45.7	 999.00	NaN	 999.00	  -0.36	   0.31	1	  501.4	NaN	NaN	   36.8	 999.00	NaN	 999.00	  -0.45	   0.31	--------	-1	0.00	*
